"THE BURN (BRECHIN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR236,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.60,1.60,2.30,2.00,3.70,3.60,0.90,2.20,0.90,4.50,,
February,2.50,0.30,2.80,3.10,5.50,1.00,1.10,1.60,1.30,3.10,,
March,2.10,1.80,0.70,0.60,0.90,3.40,2.00,5.95,1.35,3.20,,
April,0.70,1.10,1.20,0.80,1.20,1.20,1.30,2.50,8.90,3.90,,
May,2.20,1.00,2.80,1.80,4.90,0.50,1.20,1.90,2.10,3.60,,
June,2.40,0.50,3.30,2.20,2.30,2.20,2.10,4.00,1.30,3.20,,
July,2.70,3.40,2.20,2.40,4.10,4.30,3.70,1.50,1.00,2.00,,
August,3.70,5.10,3.80,3.60,4.90,4.50,1.70,4.30,2.90,1.25,,
September,2.40,7.70,2.60,3.20,0.40,1.20,3.90,1.95,1.70,3.35,,
October,2.70,3.40,5.90,2.30,4.00,2.80,3.60,2.30,4.90,0.80,,
November,5.20,4.90,3.10,3.20,2.20,5.20,1.20,2.60,4.70,2.80,,
December,2.10,2.90,0.70,2.20,3.00,4.10,7.30,4.80,2.70,5.40,,
Total,32.30,33.70,31.40,27.40,37.10,34.00,30.00,35.60,33.75,37.10,,
Calc annual,32.30,33.70,31.40,27.40,37.10,34.00,30.00,35.60,33.75,37.10,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
