"LUTON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1159,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.81,1.94,0.97,1.80,2.09,2.41,0.94,2.53,0.81,2.55,,
February,0.85,0.02,1.49,3.58,2.07,1.27,0.48,2.68,1.20,1.76,,
March,2.75,1.59,1.15,0.58,1.50,1.54,3.47,3.97,1.90,0.51,,
April,1.22,1.30,0.75,0.51,1.79,1.42,0.55,1.73,1.37,2.44,,
May,1.45,2.87,1.20,1.29,1.66,0.50,0.34,2.14,3.26,1.99,,
June,1.67,1.18,2.52,0.73,1.91,0.41,1.99,3.57,1.72,1.30,,
July,3.38,2.21,2.95,3.36,2.54,5.12,1.50,0.34,1.19,1.54,,
August,3.06,3.86,2.42,1.84,3.08,4.48,2.30,4.23,1.30,1.65,,
September,0.54,0.94,2.75,0.83,2.18,0.81,6.29,2.24,0.42,2.60,,
October,1.45,7.74,3.69,3.21,3.11,0.55,3.73,0.73,2.59,3.13,,
November,2.71,1.67,1.86,2.88,4.96,4.37,1.34,1.09,2.41,3.01,,
December,0.71,4.46,1.61,2.48,1.85,1.98,3.30,2.92,2.85,1.26,,
Total,22.60,29.78,23.36,23.09,28.74,24.86,26.23,28.17,21.02,23.74,,
Calc annual,22.60,29.78,23.36,23.09,28.74,24.86,26.23,28.17,21.02,23.74,,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,,
