"WEARDALE W.W. TUNSTALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3540,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,6.93,0.96,3.03,1.63,4.92,,
February,,,,,,2.25,0.70,2.38,2.75,1.96,,
March,,,,,,3.79,4.17,5.05,2.77,1.52,,
April,,,,,,1.92,1.33,2.03,2.31,3.71,,
May,,,,,,0.90,0.60,1.84,2.17,3.72,,
June,,,,,,1.72,2.25,3.31,1.52,1.18,,
July,,,,,,6.47,2.44,0.64,0.78,3.82,,
August,,,,,,2.26,2.19,3.12,2.27,0.61,,
September,,,,,,0.50,3.73,2.68,1.68,3.06,,
October,,,,,,5.06,6.07,1.14,6.81,2.56,,
November,,,,,,4.62,1.96,2.31,3.15,2.95,,
December,,,,,,3.99,5.51,3.64,2.85,3.94,,
Total,,,,,,40.41,31.91,31.17,30.69,33.95,,
Calc annual,0.00,0.00,0.00,0.00,0.00,40.41,31.91,31.17,30.69,33.95,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,,
