"LEITH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.91,0.34,0.83,0.60,2.09,1.43,0.67,0.89,0.68,3.38,,
February,0.71,0.13,1.38,1.82,5.32,0.36,0.77,0.85,0.70,1.24,,
March,1.29,2.71,0.79,0.60,1.20,1.66,1.22,2.14,1.17,1.78,,
April,0.69,0.19,0.88,1.15,1.42,0.89,0.98,0.83,1.67,2.00,,
May,1.49,1.54,2.71,1.55,2.54,0.92,0.48,1.01,1.69,3.49,,
June,2.76,0.63,2.37,1.76,2.22,1.76,2.87,3.47,1.29,1.28,,
July,2.21,2.82,1.12,1.95,2.87,3.97,3.64,1.93,1.27,3.12,,
August,3.13,3.94,4.27,2.79,3.27,4.12,1.62,3.84,3.05,0.56,,
September,2.42,3.70,0.95,1.41,0.46,0.60,3.25,1.45,1.85,2.96,,
October,2.64,1.40,3.36,2.25,2.19,2.50,3.18,0.90,2.95,0.92,,
November,4.27,1.26,1.00,1.38,1.09,1.76,0.44,1.34,2.40,1.89,,
December,1.43,3.93,0.94,1.96,1.47,1.90,2.54,1.87,1.14,2.17,,
Total,25.95,22.59,20.60,19.22,26.14,21.87,21.66,20.52,19.86,24.79,,
Calc annual,25.95,22.59,20.60,19.22,26.14,21.87,21.66,20.52,19.86,24.79,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
