"STRATHMIGLO EDENSIDE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,1.20,4.78,,
February,,,,,,,,,1.64,2.92,,
March,,,,,,,,,0.91,2.61,,
April,,,,,,,,,3.50,3.32,,
May,,,,,,,,,2.85,4.91,,
June,,,,,,,,,1.76,1.99,,
July,,,,,,,,,0.74,2.83,,
August,,,,,,,,,2.99,0.96,,
September,,,,,,,,,3.22,3.87,,
October,,,,,,,,,4.93,1.94,,
November,,,,,,,,,5.29,3.74,,
December,,,,,,,,,4.77,3.89,,
Total,,,,,,,,,33.80,37.76,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.80,37.76,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
