"SOUTHAMPTON RED LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.72,2.75,0.92,1.74,,,,,,,,
February,0.62,0.07,1.01,4.02,,,,,,,,
March,1.16,2.77,0.98,0.25,,,,,,,,
April,2.81,0.98,0.68,0.12,,,,,,,,
May,1.98,2.73,0.90,1.01,,,,,,,,
June,3.34,1.88,1.26,1.11,,,,,,,,
July,4.20,2.36,2.16,4.20,,,,,,,,
August,3.74,5.36,4.12,1.62,,,,,,,,
September,1.60,1.36,3.74,1.64,,,,,,,,
October,0.56,9.51,4.90,4.95,,,,,,,,
November,1.84,3.62,2.93,2.15,,,,,,,,
December,1.20,4.28,1.53,3.17,,,,,,,,
Total,26.77,37.67,25.13,25.98,,,,,,,,
Calc annual,26.77,37.67,25.13,25.98,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
