"WEST END LANE HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,3.45,5.38,,
February,,,,,,,,,3.45,1.91,,
March,,,,,,,,,1.35,1.53,,
April,,,,,,,,,3.26,3.17,,
May,,,,,,,,1.60,2.74,3.64,,
June,,,,,,,,3.46,3.10,1.77,,
July,,,,,,,,1.79,1.35,2.79,,
August,,,,,,,,4.75,4.36,1.64,,
September,,,,,,,,4.05,1.29,5.14,,
October,,,,,,,,1.92,5.34,3.46,,
November,,,,,,,,2.97,2.89,1.97,,
December,,,,,,,,3.81,4.62,3.53,,
Total,,,,,,,,,37.20,35.93,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.35,37.20,35.93,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
