"CREETOWN CUIL PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,3.16,2.02,,,,
February,,,,,,,2.53,3.72,,,,
March,,,,,,,4.98,6.72,,,,
April,,,,,,,1.78,3.13,,,,
May,,,,,,,0.62,2.51,,,,
June,,,,,,,3.62,3.77,,,,
July,,,,,,,6.87,2.56,,,,
August,,,,,,,2.14,5.53,,,,
September,,,,,,,5.47,3.69,,,,
October,,,,,,,3.44,2.58,,,,
November,,,,,,,1.35,5.33,,,,
December,,,,,,,7.38,9.20,,,,
Total,,,,,,,43.34,50.76,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,43.34,50.76,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,,
