"HORNSEY MOUNT VIEW ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,2.21,,,,,,,,,,
February,,0.03,,,,,,,,,,
March,,1.98,,,,,,,,,,
April,,1.01,,,,,,,,,,
May,,3.47,,,,,,,,,,
June,,1.05,,,,,,,,,,
July,,3.37,,,,,,,,,,
August,,5.48,,,,,,,,,,
September,,1.23,,,,,,,,,,
October,,5.15,,,,,,,,,,
November,,2.10,,,,,,,,,,
December,,3.43,,,,,,,,,,
Total,,30.51,,,,,,,,,,
Calc annual,0.00,30.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
