"KILMACOLM (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5298,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,16.90,8.75,8.32,8.73,7.88,10.97,11.69,14.39,3.06,10.90,
February,,2.39,8.70,8.93,2.06,5.45,7.38,4.53,7.53,3.18,0.63,
March,,13.40,3.37,4.32,1.58,3.62,6.30,5.40,7.76,1.45,5.08,
April,,2.62,5.35,5.20,4.12,8.56,3.28,5.13,2.77,1.59,2.46,
May,,4.12,6.15,3.50,5.87,9.50,4.75,3.04,1.76,5.58,3.38,
June,,1.00,2.68,2.30,3.10,1.31,4.13,5.08,8.18,3.22,3.62,
July,,6.95,5.81,6.25,4.60,2.01,3.50,4.25,4.35,6.67,3.78,
August,,7.75,5.69,8.06,5.40,4.91,4.87,5.85,5.43,7.71,6.66,
September,,3.61,4.89,11.13,7.76,4.37,4.25,9.26,4.81,2.44,5.59,
October,,7.05,3.04,8.71,4.92,6.90,9.62,8.07,12.69,11.02,12.77,
November,,4.80,4.38,6.57,7.95,1.25,9.25,6.63,12.35,10.46,9.85,
December,,12.88,7.92,7.13,11.85,5.20,5.04,1.24,8.61,18.01,7.50,
Total,,83.47,66.73,80.42,67.94,60.96,73.34,70.17,90.63,74.39,72.22,
Calc annual,0.00,83.47,66.73,80.42,67.94,60.96,73.34,70.17,90.63,74.39,72.22,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
