"HAZELWOOD CHEVIN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2443,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.78,1.08,,,,,,,,,,
February,2.58,1.62,,,,,,,,,,
March,1.00,3.71,,,,,,,,,,
April,2.52,1.83,,,,,,,,,,
May,2.38,0.99,,,,,,,,,,
June,1.96,1.99,,,,,,,,,,
July,2.89,0.15,,,,,,,,,,
August,3.44,1.43,,,,,,,,,,
September,0.55,1.45,,,,,,,,,,
October,2.05,2.08,,,,,,,,,,
November,5.25,2.19,,,,,,,,,,
December,4.56,4.20,,,,,,,,,,
Total,31.96,22.72,,,,,,,,,,
Calc annual,31.96,22.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
