"WELLINGBOROUGH IRONWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1120/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.48,3.47,3.51,1.62,2.00,1.67,2.12,3.88,0.59,0.40,,
February,1.88,0.83,0.86,1.40,1.53,1.88,1.92,0.91,0.79,3.58,,
March,3.47,0.83,0.77,0.17,0.76,1.50,4.76,0.80,1.22,0.78,,
April,1.18,0.95,0.71,1.79,0.83,0.99,2.05,1.55,1.17,1.65,,
May,2.35,2.98,1.45,0.92,1.86,2.62,0.85,3.08,2.95,2.86,,
June,2.35,0.25,1.63,2.64,1.54,2.69,1.18,2.99,0.43,1.86,,
July,2.53,2.14,0.65,1.51,1.68,1.65,1.94,1.28,0.75,2.96,,
August,4.48,1.87,1.75,2.19,1.63,3.07,0.01,2.20,0.81,1.67,,
September,0.58,1.46,1.25,2.39,2.34,3.03,1.47,2.18,1.29,3.58,,
October,2.06,1.97,1.87,3.20,3.51,1.26,0.19,3.45,3.22,0.48,,
November,2.99,2.12,1.31,3.12,0.45,4.90,1.41,1.25,1.66,3.25,,
December,0.79,1.96,1.14,1.18,2.73,2.31,2.26,2.50,1.20,1.03,,
Total,28.14,20.83,16.90,22.13,20.86,27.57,20.16,26.07,16.08,24.10,,
Calc annual,28.14,20.83,16.90,22.13,20.86,27.57,20.16,26.07,16.08,24.10,,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,,
