"ABBOTS ANN RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,661/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,3.42,4.35,,3.57,3.13,5.21,2.52,4.94,1.47,,
February,,0.28,3.14,,0.40,4.30,2.39,4.27,1.91,0.82,,
March,,1.48,2.27,,1.20,0.63,0.73,3.86,2.55,0.09,,
April,,0.88,3.22,,3.43,3.08,3.48,1.34,1.77,0.83,,
May,,1.09,0.67,,4.40,3.39,2.24,0.89,1.67,1.56,,
June,,0.09,1.14,,2.61,0.01,1.65,2.74,2.27,1.40,,
July,,0.66,3.92,,4.43,3.78,2.42,3.41,1.49,1.57,,
August,,1.22,3.68,,2.75,2.52,1.24,3.44,2.32,1.12,,
September,,1.08,1.72,,3.85,3.38,1.46,5.35,1.83,0.39,,
October,,0.78,1.22,,4.55,4.71,2.42,2.13,6.02,3.61,,
November,,2.14,1.67,,3.28,2.42,7.62,3.82,3.02,8.04,,
December,,1.42,3.85,,6.02,4.69,5.48,4.06,2.87,7.68,,
Total,,14.54,30.85,,40.49,36.04,36.34,37.83,32.67,28.58,,
Calc annual,0.00,14.54,30.85,0.00,40.49,36.04,36.34,37.83,32.66,28.58,0.00,
Difference,NaN,0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.01,0.00,NaN,
