"INNERLEITHEN (GLEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5073/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.65,7.29,5.37,,,,,,,,,
February,4.61,0.36,3.56,,,,,,,,,
March,5.56,5.70,2.73,,,,,,,,,
April,2.85,0.73,2.90,,,,,,,,,
May,4.72,2.57,1.56,,,,,,,,,
June,2.10,0.65,,,,,,,,,,
July,4.05,3.56,,,,,,,,,,
August,4.56,6.12,,,,,,,,,,
September,1.40,1.51,,,,,,,,,,
October,2.30,2.51,,,,,,,,,,
November,3.60,1.69,,,,,,,,,,
December,4.44,5.78,,,,,,,,,,
Total,45.84,38.47,,,,,,,,,,
Calc annual,45.84,38.47,16.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
