BATH-CROSSWAYS-MONKTON-COMBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST779623,Long,-2.31776,Lat,51.35935,Elevation,210,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,1.74,1.49,1.37,3.3,1.18,4.82,5.15,0.7,4.57,1.75,1.37,3.67,4.09,4.73,3.47,3.73,2.12,4.25,3.58,4.06,4.16,5.62,1.5,5.1,2.22,4.32,3.19,2.91,0.88,4.39,,,,
February,,,,,,,,1.48,1.69,0.86,4.5,2.22,2.43,1.47,3.48,6.24,5.18,1.07,1.33,3.07,1.32,0.36,4.43,6.71,0.23,5.08,2.18,4.87,2.87,0.86,0.76,2.89,0.16,3.6,0.16,2.34,2.7,,,,
March,,,,,,,,0.98,3.37,4.21,0.98,2.75,5.76,4.28,4.74,1.08,4.89,3.49,1.08,5,2.74,2.45,3.08,1.66,1.5,0.61,1.3,3.6,3.2,0.37,2.28,0.66,2.62,3.67,2.9,1.02,2.77,,,,
April,,,,,,,,3.68,3.48,2.34,3.62,1.44,0.23,3.87,2.02,1.34,1.54,1.94,2.78,2.21,4.7,0.82,3.51,2.27,3.5,2.56,3.73,1.89,1.49,0.85,1.86,2.82,4.7,0.84,2.19,5.15,2.69,,,,
May,,,,,,,,3.55,1.29,1.72,1.71,1.25,1.97,2.66,1.85,3.72,2.36,2.76,2.04,0.84,1.85,2.59,0.93,1.82,5.26,4.3,3.29,1.03,2.32,1.82,1.83,3.14,5.27,2.53,1.24,1.7,0.82,,,,
June,,,,,,,,2.94,0.73,3.06,5.95,2.57,3.47,0.8,1.88,1.42,3.23,4.84,1.12,1.24,3.62,0.31,1.42,0.73,2.63,0.02,2.89,3.91,3.14,1.28,0.46,2.78,1.87,0.96,2.25,4.33,2.27,,,,
July,,,,,,,,3.93,3.14,3.07,2.33,0,3.65,0.76,3.22,4,1.25,3.67,5.24,2.66,5.42,0.65,4.34,1.48,3.87,4.19,2.71,3.29,2.65,2,2.59,4.94,5.06,2.55,2.05,0.76,6.6,,,,
August,,,,,,,,2.63,4.69,3.31,4.63,1.46,6.48,1.88,2.15,3.23,4.43,8.06,2.56,3.17,1.09,1.82,4.89,3.27,3.13,2.21,1.87,4.46,3.24,2.47,4.36,4.69,0.76,1.07,3.36,1.72,,,,,
September,,,,,,,,0.68,2.8,3.87,0.16,1.36,0.96,3.36,1.49,1.99,1.44,2.21,8.09,1.81,1.2,2.44,2.07,2.93,3.65,4.09,1.32,6.4,1.61,0.63,4.08,1.99,4.72,2.45,2.01,5.41,,,,,
October,,,,,,,,5.74,2.38,6,4.7,3.21,4.95,3.2,3.01,4.48,6.9,5.63,1.62,2.16,2.7,1.43,1.72,5.9,5.61,3.63,4.01,2.67,4.96,5.66,3.28,1.25,6.14,2.54,2.01,5.05,,,,,
November,,,,,,,,2.91,1.24,1.24,4.95,3.92,2.34,2.8,4.55,2.41,3.69,0.82,2.49,2.38,1.78,1.95,1.37,2.85,3.06,2.36,7.77,3.3,3.78,8.74,5.01,4.24,2.54,0.82,1.4,7,,,,,
December,,,,,,,,5.8,2.48,4.83,6.01,7.92,5.68,2.23,7.7,6.91,4.13,0.76,3.58,5.96,2.75,2.12,4.31,3.65,5.2,4.63,0.56,3.06,3.83,7.9,4.04,1.56,1.61,1.33,7.07,4.13,,,,,
Total,,,,,,,,36.06,28.78,35.88,42.84,29.28,42.74,32.46,36.79,41.39,40.79,36.62,35.6,34.59,33.9,20.41,35.8,35.39,41.89,37.26,35.69,42.64,38.71,34.08,35.65,33.18,39.77,25.55,29.55,39.49,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Sept 3 Letter stating had moved recently to 37 Bathwick Hill Bath (Stn No 1985/7) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
