Rainfall at,WESTRAY, NOUP HEAD
,
Station no,,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,4.18,3.82,2.22,1.99,3.56,2.47,4.19,4.47,0.87,2.80,
February,2.43,2.61,2.88,2.35,3.24,4.51,1.36,1.12,3.53,0.98,
March,1.87,1.60,2.96,2.86,3.29,1.47,0.92,2.00,1.41,1.93,
April,3.77,2.61,2.46,1.93,1.56,2.27,2.37,2.51,0.90,2.59,
May,1.54,2.07,3.61,1.66,2.59,0.32,2.92,0.95,0.51,0.10,
June,0.40,1.70,1.43,2.33,0.72,0.47,3.43,1.91,2.58,2.66,
July,1.04,2.15,1.39,0.83,2.26,3.06,1.78,0.50,4.71,0.94,
August,2.90,2.33,3.82,0.67,1.24,1.85,0.59,1.67,5.86,6.55,
September,1.18,2.62,1.06,2.61,2.48,3.65,1.45,4.08,2.65,3.59,
October,1.50,1.86,2.96,2.33,2.16,1.31,4.76,6.94,1.34,2.84,
November,4.55,3.63,3.59,4.04,4.88,3.07,4.27,3.82,1.50,4.48,
December,2.38,4.30,3.37,3.30,4.59,5.37,4.83,1.76,3.76,5.02,
Total,27.74,31.30,31.75,26.90,32.57,29.82,32.87,31.73,29.62,34.48,
Calc annual,27.74,31.30,31.75,26.90,32.57,29.82,32.87,31.73,29.62,34.48,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
