"EAST MALLING BROADWATER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,2.64,3.08,1.30,2.14,2.06,2.30,,,,,
February,0.59,1.15,1.85,3.65,0.92,3.72,2.50,,,,,
March,1.11,1.55,2.14,2.13,1.25,0.88,0.41,,,,,
April,3.00,1.48,2.66,2.16,3.72,2.36,5.31,,,,,
May,1.10,1.74,0.99,2.96,3.17,2.27,1.76,,,,,
June,0.75,0.14,1.57,0.86,2.36,0.30,2.82,,,,,
July,3.62,0.52,3.00,1.02,3.94,3.82,1.66,,,,,
August,1.52,1.06,2.49,2.06,2.59,2.23,1.45,,,,,
September,3.72,1.12,2.80,1.91,3.99,2.44,0.89,,,,,
October,1.04,0.73,1.48,6.27,4.19,4.01,,,,,,
November,1.02,1.69,1.51,2.29,3.41,3.00,,,,,,
December,2.39,1.85,3.42,2.37,3.55,3.19,,,,,,
Total,22.94,15.67,26.99,28.98,35.23,30.28,,,,,,
Calc annual,22.94,15.67,26.99,28.98,35.23,30.28,19.10,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,
