OUTWOOD-THE-ORCHARDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ312461,Long,-0.12248,Lat,51.19938,Elevation,274,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.61,1.08,2.48,1.29,2.48,4.1,0.8,3.97,1.43,1.3,3.08,3.97,3.39,2.56,3.96,1.69,2.56,2.78,3.28,2.36,4.52,1.42,3.64,2.09,3.03,2.42,2.66,1.3,,,,,
February,,,,,,,,,1.18,0.5,3.82,1.16,2.21,1.11,4.84,5.03,4.25,0.82,1.44,2.33,0.44,0.3,2.76,4.18,0.92,4.36,2.61,5.18,1.95,0.5,0.85,2.23,0.47,2.72,0.27,4.06,,,,,
March,,,,,,,,,2.72,3.25,1.04,1.92,4.25,3.08,5.58,0.62,3.98,1.65,0.9,4.03,1.54,1.53,2.17,2.18,1.73,0.74,0.43,3.45,2.37,0.02,1.65,0.5,1.77,3.95,2.7,0.63,,,,,
April,,,,,,,,,2.2,1.46,2.04,2.37,0.03,3.01,1.42,1.29,1.28,2.08,4.8,3.02,2.72,1.56,3.08,2.81,2.87,2.87,4.05,2.27,1.67,0.86,1.5,4.28,2.65,0.71,2.41,3.33,,,,,
May,,,,,,,,,1.86,1.43,2.13,2.17,1.43,2.17,1,3.2,2.93,1.63,1.45,0.25,0.98,1.53,0.87,2.94,3.23,2.61,1.52,1.1,2.05,2.16,3.04,2.75,3.74,2.26,1.1,1.77,,,,,
June,,,,,,,,,1.65,2.83,0.96,2.52,3.86,0.36,0.93,0.73,2.01,1.48,0.62,0.89,1.08,0.17,1.41,0.48,2.86,0.14,3.52,3.59,2.71,1.38,0.6,1.35,1.51,1.36,1.21,3.3,,,,,
July,,,,,,,,,3.04,3.31,2.23,0.32,1.66,3.28,2.96,3.62,1.16,4.26,5.02,2.27,4.86,0.33,3.37,3.31,4.58,4.27,1.76,2.89,1.8,4.44,2.3,3.11,2.49,1.8,2.04,1.19,,,,,
August,,,,,,,,,4.64,2.26,2.08,0.44,5.67,1.44,1.71,1.92,3.01,5.84,1.13,2.54,1.72,1.46,2.74,2.07,3.3,2.53,2.68,4.77,3.23,2.47,3.94,5.93,0.95,0.79,2.02,4.24,,,,,
September,,,,,,,,,1.16,2.29,0.63,1.34,3.37,1.85,1.06,2.05,2.4,2.29,5.34,1.28,4.59,0.71,2.32,1.6,3.49,2.28,0.89,5.71,0.73,0.3,3.64,1.68,2.17,2.62,2.28,5.12,,,,,
October,,,,,,,,,1.7,4.51,2.6,4.51,3.21,4.17,1.66,2.7,4.33,4.03,1.61,0.8,1.36,0.71,0.98,6.64,3.6,3.52,2.65,2.03,6.03,4.57,1.62,0.62,5.9,1.93,2.25,4.52,,,,,
November,,,,,,,,,1.05,0.87,3.3,5.13,2.42,3.2,4.02,2.7,5.37,1.68,2.28,1.99,1.75,1.95,1.95,2,3.12,3.05,6.22,3.82,2.75,7.12,4.98,4.43,1.3,1.06,3.48,6.02,,,,,
December,,,,,,,,,2.83,3.9,3.51,6.98,3.55,1.46,7.95,6.97,2.99,2.39,2.55,4.63,2.7,1.85,4.2,3.19,4.13,3.35,0.54,4.24,3.73,7.85,2.35,0.82,0.72,0.53,7.38,4,,,,,
Total,,,,,,,,,25.64,27.69,26.82,30.15,34.14,29.23,33.93,34.8,35.14,29.45,30.22,28,27.13,14.66,29.81,33.09,36.39,32.5,30.15,41.41,33.54,33.09,30.11,29.79,26.7,22.15,29.8,39.48,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in winter 9.30am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Gauge read in summer 10.30am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge in kitchen garden ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
