"BULMER LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1329,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.04,1.63,-999.00,1.68,1.96,2.10,1.20,1.85,0.90,2.45,,
February,1.11,0.00,2.13,3.00,1.24,0.22,0.87,2.42,0.76,1.52,,
March,2.07,1.35,1.38,0.39,0.93,1.77,3.41,2.80,1.54,1.15,,
April,1.97,0.52,1.67,0.18,1.33,1.13,0.94,1.73,1.28,2.22,,
May,4.04,1.96,1.47,0.78,1.93,0.62,0.44,1.33,3.32,2.44,,
June,2.63,0.52,3.29,0.77,2.21,0.44,3.96,3.06,3.17,1.30,,
July,3.51,3.53,1.93,3.88,4.46,4.04,0.94,1.35,1.53,3.20,,
August,4.64,3.04,2.97,2.37,2.09,3.27,3.43,2.08,1.37,0.97,,
September,0.82,1.01,3.13,1.27,1.29,0.72,4.32,2.82,0.35,2.56,,
October,1.37,4.33,5.45,2.53,2.19,1.75,3.62,0.69,1.97,1.66,,
November,2.24,1.64,1.88,3.00,2.53,2.24,1.01,1.12,2.15,3.34,,
December,0.52,2.93,1.47,1.69,1.97,2.29,3.31,1.92,2.56,1.85,,
Total,26.96,22.46,27.70,21.54,24.13,20.59,27.45,23.17,20.90,24.66,,
Calc annual,26.96,22.46,26.77,21.54,24.13,20.59,27.45,23.17,20.90,24.66,,
Difference,0.00,0.00,0.93,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
