"WORKSOP, WIGTHORPE HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2637,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.46,2.04,2.74,0.93,1.55,1.73,2.15,1.24,3.68,1.64,3.26,
February,2.10,0.21,2.60,4.08,1.34,2.25,1.48,1.66,2.11,0.53,0.67,
March,2.14,0.71,1.37,1.82,0.88,0.66,0.63,2.23,1.82,0.07,2.33,
April,3.70,0.95,2.87,1.61,1.47,1.74,1.99,1.80,0.87,0.95,3.24,
May,2.25,1.43,0.89,3.04,2.76,3.13,1.57,0.69,1.53,0.83,1.29,
June,2.16,0.47,0.75,0.96,1.05,0.10,2.55,2.95,2.13,1.05,2.71,
July,2.97,0.35,3.02,3.22,1.84,1.86,1.28,2.41,0.48,1.10,5.18,
August,0.63,4.35,6.52,2.12,2.94,1.76,2.88,3.31,1.91,2.03,3.09,
September,1.45,0.65,2.40,2.45,2.42,2.91,0.97,4.32,0.23,1.29,3.88,
October,1.59,2.80,0.76,1.39,3.93,2.48,1.69,1.71,4.85,3.10,1.99,
November,1.14,1.67,0.95,2.26,1.35,1.99,2.89,2.32,2.39,4.36,3.21,
December,2.27,1.84,3.04,2.45,2.21,1.94,0.82,2.27,2.15,4.26,1.92,
Total,24.86,17.47,27.91,26.33,23.74,22.55,20.90,26.91,24.15,21.21,32.77,
Calc annual,24.86,17.47,27.91,26.33,23.74,22.55,20.90,26.91,24.15,21.21,32.77,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
