"HINGHAM RECTORY. MANOR HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1409,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.77,2.16,4.50,1.65,2.09,1.23,2.64,2.38,3.89,2.38,1.84,
February,0.84,0.49,2.81,3.47,1.14,2.24,1.88,2.04,1.31,0.63,0.82,
March,1.54,1.07,2.11,1.71,0.96,1.38,0.33,2.26,1.60,0.08,0.95,
April,3.21,1.18,2.26,0.97,2.16,2.22,2.83,1.53,1.33,1.05,1.97,
May,1.76,1.20,0.83,1.63,3.53,3.32,1.28,0.58,1.56,1.16,3.03,
June,2.09,0.40,1.25,0.53,1.98,0.72,2.95,4.71,3.02,0.82,2.00,
July,3.36,0.33,4.00,2.49,1.77,1.50,1.72,2.80,2.25,4.12,3.45,
August,2.34,1.66,2.26,2.72,3.08,2.88,2.02,3.14,1.94,1.39,2.45,
September,2.30,1.46,3.30,1.82,4.19,3.11,0.77,3.81,0.89,1.16,5.94,
October,0.67,1.85,0.95,3.51,4.38,1.78,2.55,2.60,2.75,3.91,0.93,
November,0.85,1.37,1.77,2.54,1.88,3.23,3.45,3.31,2.47,3.62,3.54,
December,2.95,1.60,3.00,2.60,2.27,2.20,1.10,2.74,2.91,4.60,1.97,
Total,23.68,14.77,29.04,25.64,29.43,25.81,23.52,31.90,25.92,24.92,28.89,
Calc annual,23.68,14.77,29.04,25.64,29.43,25.81,23.52,31.90,25.92,24.92,28.89,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
