UPPER GLENGYLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN361148,Long,-4.650196,Lat,56.297225,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,8.9,19.1,4.15,11.35,8.5,13.3,20.9,10.9,14.3,10.35,11.3,17.2,14.6,24.2,3.5,17,10,20.6,13.25,19.25,7.25,8.3,16.45,18.5,7.3,2,1.8,8.6,11.45,10.85,4.5,14.35,11.9,11.85,11.85,8,9.52,7.8,7.3,9.4,6.7,6.6,15.5,11.3,3.9,6.8
February,,,,,,12.3,10.5,1.7,16.1,1.55,18.1,4,11.35,11.45,3.15,8.7,11.1,5.9,12,3.3,1.55,9.9,0.2,7.3,3.65,14.3,5.4,8.8,9.1,13.4,4,9.5,3.6,11.7,4.2,17.85,6.8,1.75,11.6,12,12.1,7,3.3,6,8.3,4.3,3.8,8.1,4.8,4.9,8.7
March,,,,,,6,2.3,4.55,3.65,6,11.55,15.45,4.5,5.35,1,3.9,9.15,7.4,13,2,6.45,1.9,4.9,6.95,5.35,4.5,6.5,3,12.3,7.8,8.45,4.1,5.7,5.85,1.75,9.35,6.25,5.4,10.5,4.3,6.7,5.8,9.6,3.5,6.9,2.8,5.1,10.3,2.9,8.8,4.4
April,,,,,,7.15,6.7,2.9,2.4,6.3,4.4,2.55,5.4,6.3,6.15,10.25,4.8,7.85,5.65,2.5,2.9,4.2,8.9,6.05,8.15,5.75,3.05,4.1,1.3,5.7,5.1,5,5.5,8.3,5.7,4.35,3.1,14.75,6.5,10.8,7.3,8.4,4.5,6.1,4.8,6.3,2.9,4.1,3.9,7.1,11.2
May,,,,,,1.6,8.1,5.25,4.5,2.1,10.9,7.75,9.2,4.3,8.15,11.9,6.3,3.55,2.2,8.55,4.65,8.3,4.8,3.8,5.95,0.85,3.05,3.9,5.6,2,2.3,3.8,5.75,6,6.9,7,2.65,6.25,2.6,5.3,3.65,2.25,2.51,5.8,6.4,6,6.8,4.1,7.7,2.9,5.6
June,,,,,,2.25,3,5.05,3.6,6.8,3.8,1.5,4,3.25,5.85,2.45,5.5,7.35,8.55,6.5,4.5,9.6,3.9,3.75,3.4,7.85,3.15,5.8,10.8,4.3,1.7,1.6,3.2,8.4,5.85,8.6,7.6,6.35,7.7,2.6,4.4,4.2,7.6,2.4,6.7,4.6,5.9,3.7,4.5,5.4,4.5
July,,,,,,6.95,3.9,2.6,5.45,2.3,7.5,7.1,8.3,9.15,11.65,3.45,5.5,5.9,7.6,7.45,4.7,7.9,9.35,7.25,5.05,3.2,9.4,7.4,7.8,10.45,4.6,4.5,6.6,4.35,4.5,5.25,6.75,7.35,8.25,3.35,10.9,7.4,5.2,10.8,4.8,1.6,7.2,7.4,5.8,10.3,8.3
August,,,,,8.4,4.1,5.6,12.65,7.85,6.05,7.2,9.3,5.8,12.2,8.05,6.7,9.1,9.4,11.2,10.45,9.3,2.65,5.4,8.9,8.45,6.55,5.7,5.7,5.3,4.1,4.5,7.5,10.2,10.45,7.3,3.35,7.85,0,11.7,7.9,10.4,9.5,8.7,8.2,8.2,2.5,7.6,7.9,9.3,5.3,4.8
September,,,,,5.75,3.2,2.8,8.4,10.3,9.55,6,5.3,5.1,12.5,11.05,4.75,6.2,8.55,7.5,3.7,7.5,3.15,7.2,2.1,14.6,14.1,6.2,8.1,9,5.85,6.9,4,11.65,7.8,6.9,10.2,11.5,10.25,11.9,4.8,17.6,8.2,6.1,12.1,12.3,9.4,10.1,6.4,9.5,2.6,
October,,,,,3.6,6.6,16,17.25,14.7,3.9,8.1,11,6.1,16.65,7,9.1,10,13,14.2,12.25,15.9,8.7,12.7,6.45,15.45,19.9,11.85,3.9,17.6,6.2,11.8,9.3,13,20.75,9.3,8.65,1.1,6.75,14.2,13.8,12.2,3.9,9.6,8.7,16,7.3,6.6,10.6,8.8,10.8,
November,,,,,14.1,4.65,11.5,17.3,12.5,8.35,14.2,5.1,7.7,7.95,8.8,2.25,13.85,11,14.45,15.6,10.2,16.4,10.3,4.25,2.7,9.25,5.7,2.1,16.5,15.5,14,10.2,2.6,6.2,13.5,0.9,11.6,15.2,7.8,10.1,7.2,14.5,3.5,17.5,15.8,5.5,5.4,4.4,3.6,13.4,
December,,,,,18,10.4,9.7,5.05,12.7,15.5,9.35,20.2,11.1,7.8,15.3,7.9,6.4,2.9,13.4,20.8,10.1,11.05,20.1,3.1,16.2,5.2,17.7,6.2,10.4,4.9,10.4,6.6,17.9,5.8,12.85,10.85,10.85,4.25,15.3,17.75,3.48,14.9,9,11.5,18,16.3,14.5,14.1,12.2,18.4,
Total,,,,,,74.1,99.2,86.85,105.1,76.9,114.4,110.15,89.45,111.2,96.5,82.65,105.1,97.4,133.95,96.6,94.75,93.75,108.35,73.15,108.2,98.7,86,75.45,124.2,87.5,75.75,67.9,94.3,107.05,89.6,90.85,90.4,90.2,119.9,104.55,103.93,95.57,77.41,99.9,117.6,73.3,82.5,96.6,84.3,93.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numerous adj for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
