CARNOCK LUSCAR HOUSE NO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT048891,Long,-3.531401,Lat,56.085189,Elevation,430,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,1.9,1.38,3.42,1.83,1.52,1.87,2.63,5.88,4.44,1.75,1.99,4.17,1.9,1.07,3.55,1.76,3.82,3.54,4.13,1.24,1.96,6.69,2.93,1.82,3.7,2.04,3.92,3.31,3.86,4.97,,2.21,,,,,,,
February,,,2.28,4.32,7.64,0.73,1.5,1.12,1.63,2.07,2.54,0.45,0.85,7.29,3.12,0.96,1.53,1.73,1.79,1.75,3.07,3.79,2.55,1.63,2.34,3.32,3.76,0.65,3.63,2.3,3.41,0.68,,3.68,,,,,,,
March,,,1.03,0.95,3.42,1.54,2.66,5.41,1.02,1.38,2.38,1.92,2.38,6.22,1.26,3.42,2.55,3.09,3.78,4.28,1.29,2.09,4.22,3.29,2.81,3.58,4.75,1.73,1.12,1.7,3.56,3.45,1.77,0.85,,,,,,,
April,,,0.3,1.05,1.15,2.91,1.38,0.91,1.75,3.34,1.74,2.79,0.98,0.79,2.79,1.22,0.92,0.92,1.25,3.67,2.45,1.5,0.43,3.38,2.12,1.58,2.65,2.03,0.69,0.85,1.8,0.79,1.99,2.88,,,,,,,
May,,,3.79,1.68,2.21,0.73,1,1.65,2.8,5.3,,0.78,1.26,1.78,3.36,2.61,4.8,3.47,2.14,2.31,1.35,1.07,1.47,1.53,1.01,0.37,4.77,2.3,2.6,0.72,2.74,2.75,2.24,1.13,,,,,,,
June,,,4.84,1.38,,1.26,3.66,4.87,2.07,0.72,,2.67,2.57,2.34,1.35,0.17,2.35,4.04,1.4,2.74,0.99,1.69,4.2,1.51,0.41,0.8,3.91,0.94,0.65,1.45,1.34,0.28,1.87,1.37,,,,,,,
July,,,2.28,3.15,,5.31,4.12,1.67,1,4.17,,2.08,3.71,3.83,1.95,2.81,1.56,3.22,3.84,2.79,5.39,1.8,2.34,0.43,0.46,0.2,5.01,2.13,4.06,1,2.64,2.39,3.44,2.86,,,,,,,
August,,,6.05,3.12,,5.19,2.87,6.04,3.16,0.42,,3.38,0.96,5.06,4.64,2.35,6.01,4.94,1.28,2.97,5.9,0.75,4.17,0.63,0.71,4.38,4.07,5.88,2.42,2.33,5.18,4.91,1.83,6.19,,,,,,,
September,,,1.31,1.29,,3.14,3.91,2.57,2.67,2.39,1.23,2.04,2.45,2.17,1.96,1.59,1.32,1.06,8.08,2.94,1.09,2.02,2.01,1.43,0.43,1.45,1.57,1.63,4.32,1.49,1.77,2.12,2.55,3.22,,,,,,,
October,,,4.76,3.75,,3.17,3.13,1.66,7.7,4.1,6.01,2.22,1.32,5.7,2.35,2.13,4.61,7.48,2.03,3.68,1.7,1.85,3.06,1.73,1.61,3.79,5.69,3.4,3.96,1.97,1.35,3.74,1.64,3.23,,,,,,,
November,,,2,1.54,,3.3,1.2,2.56,4.88,3.3,4.31,3.66,1.02,2.94,0.72,4.92,4.16,2.22,2.32,0.93,3.67,4.77,1.62,2.72,2.62,1.09,4.22,4.36,1.93,5.79,2.73,2.1,2.34,3.24,,,,,,,
December,,,1.9,3.41,2.56,3.34,4.1,3.22,3.28,4.06,5.81,3.3,2.93,1.57,3.44,2.9,2.33,4.2,1.25,4.73,1.87,3.36,5.97,3.2,7.65,6.46,3.95,2.23,2.5,4.96,3.94,,2.62,2.89,,,,,,,
Total,,,32.44,27.02,,32.45,31.05,33.55,34.59,37.13,,27.04,22.42,43.86,28.84,26.15,35.69,38.13,32.98,36.33,32.9,25.93,34,28.17,25.1,28.84,48.05,29.32,31.8,27.87,34.32,,,33.75,,,,,,,
[3 months : 1921/12-1922/02 ..],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4-5 months : 1900/05-1900/08],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6-11 months : 1894/06-1894/11 ..],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
