FORD CASTLE GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7480,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.26,4.85,2.46,1.23,,,,,,,,
February,1.65,0.13,1.44,3.72,,,,,,,,
March,2.90,1.07,1.87,1.30,,,,,,,,
April,1.80,0.60,2.09,1.26,,,,,,,,
May,2.67,0.98,0.49,2.24,,,,,,,,
June,0.51,0.41,1.39,0.67,,,,,,,,
July,3.32,2.40,3.27,0.95,,,,,,,,
August,4.47,6.10,1.70,4.18,,,,,,,,
September,2.27,1.31,2.79,0.91,,,,,,,,
October,2.04,3.07,2.55,2.23,,,,,,,,
November,1.18,2.03,0.88,4.28,,,,,,,,
December,3.23,1.14,2.32,2.98,,,,,,,,
Total,28.30,24.09,23.25,25.95,,,,,,,,
Calc annual,28.30,24.09,23.25,25.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
