BUSHEY-HEATH-CALIFORNIA-LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ147940,Long,-0.344126,Lat,51.633127,Elevation,500,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,,,,1.37,1.83,1.63,1.5,1.88,1.54,5.3,3.37,2.66,6.63,3.94,3.27,1.71,1.13,1.86,4.66,2.79,1.24,3.73,5.14,6.98,2.46,1.82,1.43,3.68,0.17,5.2,0.92,2.04,2.31,4.66,5.14,3.09,1.41,4.47,1.94,0.71,2.11,2.68,,
December,,,,,,,,,,,2,1.26,2.87,2.09,4.14,2.02,0.32,3.63,2.59,5.26,2.36,1.16,0.7,0.42,5.77,3.11,2.84,4.19,3.36,1.46,1.46,1.98,2.73,1.29,1.67,3.36,1.89,2.38,2.95,1.58,1.11,1.7,2.97,0.58,1.61,2.16,3.83,2.4,3.19,,
Total,,,,,,,,,,26.34,24.78,14.43,25.01,28.44,35.16,26.17,29.62,37.48,29.85,26.14,25.88,24.87,24,18.81,22.99,30.81,29.25,33.17,22.71,32.49,25.69,30.13,24.81,23.13,23.92,24.88,32.55,24.27,26.13,22.04,27.72,31.96,29.72,22.74,28.9,23.78,29.96,24.53,35.29,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Total IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 May-Jun -999 (4.47),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Jul-Aug -999 (2.92),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: TYR states 550ft but OS map shows closer to 500ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
