BANCHORY (INVERY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO698940,Long,-2.499236,Lat,57.036099,Elevation,225,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.52,2.61,4.55,2.85,4.81,1.61,3.39,3.7,3.32,3.17,1.7,1.24,6.31,12.46,3.88,4.77,2.25,6.3,5.77,4.46,1.95,4.74,2.01,5.98,4.93,1.2,1.87,4.16,1.85,1.07,1.63,1.5,4.98,3.34,3.82,1.74,5.51
February,,,,,2.45,6.28,4.48,1.41,0.95,2.86,2.26,1.91,0.27,5.25,0.48,1.85,5.03,3.1,1.07,3.86,2.6,6.35,2.32,1.25,1.45,1.44,1.46,4.18,1.45,1.36,4.06,4.78,1.18,1.5,4.54,4.06,2.17,3.2,3.84,0.27,4.54
March,,,,,1.37,2.28,0.59,2.49,5.35,0.46,2.04,1.7,3.08,2.5,3.37,2.76,1.65,3.76,0.35,3.06,2.97,2.41,1.4,0.6,1.15,0.43,2.93,5.4,1.44,1.98,2.34,2.4,4.76,0.23,3.69,2.36,1.97,2.36,5.21,1.83,2.03
April,,,,,2.29,3.86,3.11,1.95,1.87,1.92,3.78,2.41,3.57,1.76,7.43,5.44,0.55,1.75,0.56,0.73,1.68,2.7,2.26,1.83,2.33,1.28,0.31,3.24,0.96,1,1.55,2.94,1.07,4.4,1.15,0.49,1.45,1.1,1.91,2.86,2.27
May,,,,,5.7,4.12,2.43,2.18,1.61,2.07,1.78,3.31,3.39,1.01,3.84,1.68,1.18,2,2.9,1.55,1.81,2.21,3.63,3.62,3.63,3.97,2.48,4.55,3.62,2.08,1.6,1.54,2.65,1.7,5.18,2.14,0.53,2.43,3.1,1.87,0.86
June,,,,,1.71,0.77,3.5,3.61,3.04,2.32,2.24,3.63,0.98,0.88,0.72,3.91,1.33,0.96,3.41,2.05,0.32,1.2,1.02,1.32,2.57,2.01,3.57,1.41,5,2.11,1.34,1.11,2.83,2.81,1.67,1.23,2.91,3.36,2.83,2.55,1.46
July,,,,,6.57,5.1,2.02,1.6,2.49,4.17,3.04,4.15,4.07,3.45,3.03,2.25,5.15,4.9,4.64,4.44,8.42,2.99,2.62,1.32,2.31,2.45,4.6,2.67,2.48,3.9,4.71,5.49,1.52,3.74,4.13,0.66,4.94,7.85,8.15,2.4,2.43
August,,,,,3.51,1.56,1.61,3.17,4.46,2.81,7.97,3.88,1.9,1.3,3.74,1.88,1.79,3.01,2.92,2.32,1.39,3.98,3.44,3.51,1.19,4.61,3.88,0.12,6.76,4.08,2.97,4.21,5.08,1.86,5.21,0.27,4.98,6.54,5.89,0.65,5.21
September,,,,,5.61,2.75,4.64,5.63,2.59,0.97,6.66,1.32,2.55,1.25,1.97,3.67,2.38,0.72,4,2.29,2.12,0.61,3.42,2.85,2.92,3.14,4.66,2.47,1.62,1.7,6.95,1.75,0.85,2.99,1.46,1.54,5.42,2.13,2.85,0.74,3.27
October,,,,,3.89,2.09,4.98,5.04,3.99,3.69,3.33,1.44,9.45,5.91,3.96,4.3,1.02,4.35,3.86,6.87,5.08,5.48,4.18,3.27,6.02,4.37,0.29,2.44,2.66,3.71,1.34,1.03,4.69,2.14,6.09,4.49,2.37,1.15,1.67,4.28,9.72
November,,,,,3.05,1.95,6.62,4.27,3.29,3.75,4.82,6.45,1.35,5.17,1.89,6.06,2.19,1.31,3.56,4.06,6.46,7.12,0.72,2.54,3.98,2.05,7.95,3.04,0.56,5.87,4.51,10.48,3.25,3.02,9.01,2.41,1.57,1.88,0.65,8.54,7.11
December,,,,,5.35,2.11,0.56,4.13,3.02,11.14,6.99,2.13,2.46,2.9,8.11,2.98,3.06,4.96,5.75,1.95,3.51,0.99,3.38,1.55,4.2,8.73,5.3,2.87,5.4,2.25,2.5,2.95,3.2,3.63,4.49,6.71,5.88,5.22,6.63,8.08,2.41
Total,,,,,44.02,35.48,39.09,38.33,37.47,37.77,48.3,36.03,36.39,34.55,40.24,38.02,31.64,43.28,36.9,37.95,38.61,42.34,34.16,28.12,33.7,39.22,39.44,38.37,36.88,31.24,35.74,42.84,32.93,29.09,48.25,27.86,39.17,40.56,46.55,35.81,46.82
