"STONYHURST COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2978,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.89,8.61,4.01,7.06,3.86,3.86,4.80,5.43,12.27,2.06,6.06,
February,3.88,0.63,6.01,5.47,1.39,5.85,5.80,2.07,6.27,1.01,0.41,
March,4.22,5.01,2.41,1.44,1.65,2.15,2.48,4.19,2.59,1.67,2.85,
April,5.36,2.06,2.79,3.62,1.80,2.72,1.89,3.79,1.33,1.28,2.17,
May,6.52,3.11,2.00,4.41,6.79,4.54,3.63,1.24,0.90,3.18,2.98,
June,2.54,0.66,3.29,1.53,2.91,0.27,2.27,4.00,7.47,1.77,3.15,
July,6.34,3.43,6.44,6.10,5.26,2.52,3.35,4.93,3.41,3.93,5.99,
August,2.18,7.16,5.99,7.66,7.53,3.97,4.99,7.13,8.11,7.98,7.43,
September,2.92,2.88,4.60,7.01,4.99,4.58,5.44,9.04,1.65,2.58,3.53,
October,1.25,4.66,0.90,6.57,4.74,5.57,5.40,4.25,6.12,6.74,8.01,
November,2.68,2.56,3.33,8.00,3.88,2.51,5.70,5.49,7.07,7.85,6.02,
December,3.04,7.85,5.32,5.05,4.93,4.41,2.92,1.23,3.15,8.66,3.58,
Total,45.82,48.62,47.09,63.92,49.73,42.95,48.67,52.79,60.34,48.71,52.18,
Calc annual,45.82,48.62,47.09,63.92,49.73,42.95,48.67,52.79,60.34,48.71,52.18,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
