SCRUTON HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE299925,Long,-1.5417591,Lat,54.327203,Elevation,110,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,2.32,2,0.46,2.79,0.45,1.5,0.69,2.12,0.96,2.59,3.57,1.1,2.59,0.62,3.26,2.51,2.59,2.79,3.23,3.33,1.01,1.93,1.8,2.5,2.12,3.83,1.67,3.26,1.57,1.54,1.73,1.36,1.9,2.97,2.68,2.41,3.94,1.39,2.56,2.2,,,,,,,,
February,,,,1.49,1.83,0.99,1.22,1.23,0.76,0.97,2.49,0.74,1.36,1.12,1.36,3,2.59,0.65,1.66,1.25,0.88,0.13,2.33,4.52,0.94,3.09,1.61,1.15,1.4,0.74,0.9,1.33,0.56,3.66,0.28,2.12,2.81,3.09,0.96,1.27,2.08,3.96,1.8,,,,,,,,
March,,,,2.33,1.52,1.46,0.84,1.18,3.11,3.35,0.56,1.78,2.7,2.79,1.45,1.4,3.3,2.25,1.05,2.63,2.13,0.73,1.45,1.43,1.44,1.26,0.58,2.16,2.33,0.22,2.27,1.01,1.37,1.53,1.32,0.64,1.42,2.25,0.19,1.5,1.83,1.8,1.98,,,,,,,,
April,,,,1,1.31,2.47,0.51,1.45,2.75,2.47,2.19,0.86,0.01,3.55,0.37,0.75,0.94,1.47,1.06,1.51,3.29,1.13,2.34,1.38,1.63,3.2,0.81,1.54,0.6,1.05,2.46,3.6,1.67,0.78,2.55,2.02,1.12,2.99,0.04,0.9,1.1,0.85,0.68,,,,,,,,
May,,,,4.49,3.3,0.95,3.53,3.74,1.63,1.72,2.3,1.37,2.87,2.23,1.03,1.53,2.23,0.8,2,1.34,2.58,1.31,2.22,1.91,5.35,3.31,2.04,1.37,1.37,1.11,0.99,2.85,3.7,2.31,0.96,0.67,1.39,2.7,2.54,1.19,0.71,1.17,1.74,,,,,,,,
June,,,,1.68,1,1.28,1.08,3.38,0.69,2.45,1.79,2.76,6.64,1.1,2.42,0.58,1.34,3.13,0.6,1.15,0.84,0.35,1.47,0.62,2.69,0.06,3.19,2.39,3.36,1.22,1.14,3.7,1.36,0.85,1.89,2.69,5.28,1.39,2.21,1.96,0.3,0.74,0.67,,,,,,,,
July,,,,3.16,1.67,0.86,2.12,1.78,3.35,2.88,2.85,0.24,3.5,0.81,2.84,4.16,2.29,0.95,2.88,1.65,4.44,1.48,4.02,2.53,3.24,1.66,1.99,4.22,0.33,2.68,5.82,3.75,3.73,1.76,2.46,0.3,4,1.15,2.19,4.36,4.57,0.83,2.06,,,,,,,,
August,,,,2.62,2.92,2.78,2.58,1.82,1.75,3.06,2.99,2.83,3.7,1.32,1.16,3.64,1.69,6.23,1.81,2.32,1.19,3.65,2.44,3.46,2.78,3.14,2.53,6.24,5.48,1.93,4.49,4.91,1.5,0.3,1.82,1.96,1.9,1.3,2.91,2.65,0.56,1.55,2.39,,,,,,,,
September,,,,2.32,1.36,1.67,0.33,0.51,2.6,2.1,0.27,2.24,2.07,1.84,1.42,0.82,2.44,0.43,4.75,0.61,1.12,0.95,3.31,2.41,2.27,2.47,1.99,4.36,0.39,0.92,2.83,3.58,1.64,1.17,1.66,4.72,2.45,0.75,1.75,0.98,0.93,0.3,1.26,,,,,,,,
October,,,,7.62,0.68,1.38,4.71,4.1,1.63,2.06,2.19,2.1,2.07,2.8,1.56,1.17,2.83,2.14,1.64,4.31,2.6,1.15,1.17,2.32,3.34,2.66,2.45,2.01,2.92,2.22,1.87,0.89,2.89,3.17,2.71,2.85,1.03,1.62,3.22,3.03,2.79,3.05,1.64,,,,,,,,
