"BROUGHSHANE QUOLIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6237,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.96,6.32,4.75,5.17,3.32,2.94,5.55,4.85,6.37,1.58,4.06,
February,2.35,1.17,4.58,5.33,2.26,3.91,3.02,2.10,3.00,2.48,1.11,
March,3.20,3.50,2.40,1.58,1.12,3.63,1.44,3.20,4.07,0.47,2.34,
April,2.97,1.42,3.94,2.99,2.96,4.79,1.96,2.74,1.81,1.54,3.08,
May,4.73,3.97,1.87,3.13,5.53,4.91,3.70,2.17,1.32,3.15,2.69,
June,2.87,1.16,3.15,3.16,3.90,1.54,2.64,5.46,6.47,3.27,2.47,
July,4.69,4.42,4.57,3.94,5.34,4.13,5.07,3.81,4.04,3.39,4.85,
August,2.97,4.01,4.06,7.31,7.28,1.83,6.13,3.29,6.57,8.16,9.75,
September,4.57,1.96,2.97,5.75,6.48,5.31,3.98,6.85,3.49,1.60,4.37,
October,6.42,3.59,1.57,5.55,2.62,3.89,5.26,4.47,5.62,7.50,8.55,
November,3.30,4.49,2.90,3.09,3.41,3.43,5.63,5.28,6.99,5.15,4.62,
December,4.75,4.73,3.77,8.70,3.70,4.12,2.67,2.31,4.88,6.58,3.52,
Total,47.78,40.74,40.53,55.70,47.92,44.43,47.05,46.53,54.63,44.87,51.41,
Calc annual,47.78,40.74,40.53,55.70,47.92,44.43,47.05,46.53,54.63,44.87,51.41,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
