"DALRY (SOUTH BRADSHAW)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5249/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.60,10.30,6.90,5.25,5.90,6.95,8.10,8.60,6.60,4.65,,
February,4.65,2.95,5.15,2.25,7.20,3.75,1.00,4.60,4.95,4.70,,
March,3.85,5.75,1.75,1.45,3.90,3.00,5.50,4.85,4.00,3.00,,
April,2.35,3.00,4.20,4.00,2.95,2.65,5.60,3.45,6.80,3.60,,
May,4.30,4.20,4.20,4.15,5.25,1.25,6.10,2.85,2.30,1.50,,
June,1.95,3.50,5.05,3.93,4.95,3.25,5.10,6.60,1.45,3.65,,
July,4.60,5.80,3.65,5.95,4.10,5.15,4.25,5.25,2.20,6.75,,
August,6.25,8.80,9.15,3.45,3.00,3.40,0.00,8.30,6.50,7.35,,
September,3.00,8.10,4.40,7.60,5.80,9.40,5.80,8.15,3.70,11.50,,
October,6.15,7.10,10.25,7.90,9.60,0.60,3.55,9.90,7.20,5.10,,
November,4.40,0.95,3.90,6.55,0.80,10.00,7.35,4.55,7.40,4.30,,
December,3.05,6.60,3.20,5.85,5.55,5.10,3.65,8.25,8.40,2.35,,
Total,46.15,67.05,61.80,58.33,59.00,54.50,56.00,75.35,61.50,58.45,,
Calc annual,46.15,67.05,61.80,58.33,59.00,54.50,56.00,75.35,61.50,58.45,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
