ROYBRIDGE (ALLT LEACHDACH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN257790,Long,-4.861256,Lat,56.86957,Elevation,650,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,14.38,1.66,11.01,5.85,17.17,10.13,12.74,5.39,4.22,14.16,13.9,4.35,0.92,0.73,6.06,9.07,7.2,2.76,9.41,8.34,7.11,,5.91,8,5.25,,7.65,5.97,6.32,13.4,6.7,3.65,5.45
February,,,,,,,,,6.25,1.44,0.43,4.73,0.26,4.04,2.53,9.46,2.85,4.69,7.2,8.33,1.82,5.15,2.34,7.59,2.75,8.07,6.08,0.06,6.48,,8.1,4.5,3.41,,4,6.67,3.85,6.35,3.25,4.5,6
March,,,,,,,,,6.64,1.49,2.36,0.84,2.86,3.25,5,4.56,3.03,1.66,10.7,6.45,4.61,1.82,2.01,5.47,2.1,5.88,3.35,1.93,7.25,,4.6,2.76,5.2,,3.5,1.93,3,5.65,1.85,5.2,1.4
April,,,,,,,,,3.17,2.64,1.76,2.88,4.94,4.37,5.07,3.54,2.23,1.88,0.65,3.04,3.08,2.33,2,7.05,4.38,2.5,2.76,9.9,4.12,,5.54,6.75,4.3,,4.17,2.57,2.6,1.8,3,4.85,6.5
May,,,,,,,,,0.63,3.98,3.28,4.35,3.39,2.19,4.57,0.63,1.8,3.02,3.23,1.18,1.42,1.92,3.31,3.86,4.95,6.26,0.95,2.57,1.83,,2.14,0.6,3.06,4.25,5,3.2,5.3,1.95,5.25,1.75,3
June,,,,,,,,4.12,4.81,3.34,4.37,5.15,0.74,3.5,2.18,5.27,1.17,3.6,6.88,3,1.66,0.38,2.56,4.41,4.41,5.37,4.4,3.78,,,3.9,2.28,3,1.8,2.72,2.65,2.6,2.5,3.7,5.55,3.55
July,,,,,,,,3.43,2.69,3.9,3.66,4.48,5.67,3.25,3.32,2.01,5.34,4.37,4.95,7.71,5.1,3.96,3.88,4.15,2.08,2.2,4.5,4.05,,,6.12,3.33,3.15,6.23,2.91,1.05,5.9,6.8,3.2,5.35,2.5
August,,,,,,,,5.87,5.22,4.8,7.75,3.03,3.46,5.36,5.26,4.03,3.39,4.15,3.57,2.18,2.94,5.04,7.47,6.71,2.62,2.02,1.07,0,,,6.19,4.68,3.8,4.9,3.75,1.33,5.4,5.7,4.1,3.8,4.95
September,,,,,,,,6.25,5.5,3.69,4.64,2.51,4.98,1.38,7.53,11.1,3.44,5.42,4.3,2.01,3.33,2.88,8.61,5.59,4.21,6.26,7.71,7.54,,,10.4,4.02,5.2,5.67,8.59,7.08,6.6,3.45,4.45,1.55,3.6
October,,,,,,,,7.06,8.71,8.41,10.42,5.63,8.85,6.37,11.27,12.7,9.5,2.11,11.91,3.04,8.6,6.11,9.69,14.64,6.95,4.67,0.24,3.3,,,7.17,1.8,8.4,,10.17,7.3,6.1,7.7,9.2,8.75,2.05
November,,,,,,,,5.13,7.14,7.91,7.93,11.14,7.51,2.98,1.07,6.36,5.11,0.55,12.52,9.69,8.04,9.75,3.31,5.07,7.41,0.37,5.82,10.2,,,4.38,3.5,3.25,10.85,11.71,2.85,5.01,1.75,1.65,7.35,7
December,,,,,,,,0.94,5.98,16.36,7.28,9.4,9.5,1.55,9.64,2.96,15.12,2.15,7.96,3.33,8.27,6.75,11.72,3.95,8.03,8.39,6.38,2.7,,,3.73,10,3.86,6.5,13.99,10.97,13.6,9.1,6.25,9.25,6.8
Total,,,,,,,,,71.12,59.62,64.89,59.99,69.33,48.37,70.18,68.01,57.2,47.76,87.77,54.31,49.79,46.82,62.96,77.56,57.09,54.75,52.67,54.37,,,68.18,52.22,51.88,,78.16,53.57,66.28,66.15,52.6,61.55,52.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of estimations for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 deleted estimates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
