"CRANAGE (MENTAL INSTITUTION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2773/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,3.51,3.20,4.26,1.68,,
February,,,,,,,4.90,0.87,2.45,2.60,,
March,,,,,,,1.51,0.77,1.86,2.14,,
April,,,,,,,3.24,0.45,1.12,2.01,,
May,,,,,,,2.56,2.75,1.05,1.79,,
June,,,,,,,0.88,1.91,2.72,1.31,,
July,,,,,,,3.32,3.27,4.32,4.15,,
August,,,,,,0.95,1.91,2.71,2.18,0.94,,
September,,,,,,3.16,1.51,1.30,0.97,2.79,,
October,,,,,,3.00,1.67,3.97,3.27,3.61,,
November,,,,,,,1.62,4.67,4.57,6.64,,
December,,,,,,,3.29,3.08,2.49,2.67,,
Total,,,,,,,29.92,28.95,31.26,32.33,,
Calc annual,0.00,0.00,0.00,0.00,0.00,7.11,29.92,28.95,31.26,32.33,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,,
