GRASMERE THE WRAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY332073,Long,-3.031883,Lat,54.456673,Elevation,221,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,14.94,13.02,6.04,14.93,4.59,13.81,9.46,13.02,6.8,8.89,12.09,9.06,9.71,16.63,5.06,12.08,11.72,15.11,20.41,10.5,8.58,10.36,10.47,14.63,11.74,24.42,3.86,14.54,8.92,17.36,12.6,15.28,4.46,12.06,14.02,15.49,14.8,3.41,2.03,11.74,15.83,14.28,,,,,,
February,,,,16.52,8.46,6.65,7.41,7.69,6.38,6.6,14.26,16.2,7.12,9.65,12.95,16.7,10,1.94,16.41,1.72,13,0.41,10.08,14.24,1.41,10.74,13.25,6.68,12.42,2.7,0.62,8.74,0.11,10.09,0.83,17.97,4.22,12.11,6.05,13.38,3.14,10.89,3.43,7.86,4.86,,,,,,
March,,,,15.74,6.77,7.66,7.97,9.8,8.35,5.83,6.3,4.09,13.62,12.32,9.84,3.58,2.56,4.54,3.5,9.32,11.91,17.74,5.61,4.1,2.77,2.78,5.84,10.2,8.74,1.61,5.68,1.34,6.84,7.86,6.82,2.8,5.44,3.8,6.96,8.25,11.28,4.79,6.11,3.73,1.26,,,,,,
April,,,,3.19,9.86,8.4,2.58,4.44,3.8,5.55,5.67,7.08,2.5,9.6,3.83,5.87,6.49,3.81,1.49,4.23,8.09,2.44,3.19,6.68,4.59,9.22,5.52,5.6,3.65,3.29,3.45,3.97,9.49,3.37,5.98,6.99,1.81,4.66,1.18,3.83,3.62,2.56,5.82,6.06,5.73,,,,,,
May,,,,5.53,4.81,4.11,10.75,8.23,6.19,4.3,4.91,5.33,3.82,4.55,4.1,1.98,5.7,5.1,2.45,2.41,12.05,5.7,5.52,5.67,9.68,8.81,3.82,4.38,1.47,5.12,3.31,5.57,5.81,4.1,7.73,0.85,1.59,2.8,7.35,1.33,2.09,5.99,7.65,7.45,4.56,,,,,,
June,,,,2.94,3.14,4.53,3.25,10.28,4.66,3.21,2.28,6.96,9.29,7.04,2.39,2.84,4.66,4.75,3.15,4.07,3.53,0.47,3.96,2.75,5.31,0.22,4.69,6.04,10.38,3.79,3.73,9.41,3.02,3.16,3.72,9.36,6.88,4.48,12.47,6.45,1.22,0.62,1.52,7.11,8.54,,,,,,
July,,,,7.14,5.16,2.91,4.64,3.21,6.13,10.13,5.91,1.94,7.71,1.24,5.62,8.18,4.08,2.53,7.09,2.1,8.37,4.33,10.8,5.81,7.67,1.97,7.31,7.9,10.36,8.88,4.79,7.92,9.49,7.49,2.59,3.84,9.13,5.21,10.98,11.35,8.6,2.08,6.19,6.37,4.97,,,,,,
August,,,,13.13,7.51,7.31,8.7,8.56,9.56,4.22,12.99,7.22,9.72,4.07,6.66,3.86,3.96,14.3,6.95,5.81,5.86,10.8,7.38,17.1,6.59,6.92,8.29,9.12,12.5,10.96,12.11,4.87,1.79,5.05,9.3,5.2,4.39,5.15,5.99,3.04,3.25,11.5,10.5,13.44,6.22,,,,,,
September,,,,9.07,5.25,5.66,3.09,1.35,11.03,5.35,0.73,6.42,3.95,3.31,4.85,1.71,4.44,10.47,18.54,10.04,5.75,3.4,6.91,12.01,13.5,7.23,10.14,13,6.34,2.64,5.27,3.46,11.51,1.36,12.75,16.5,11.59,7.45,5.01,3.04,7.92,2.03,9.43,10.82,10.77,,,,,,
October,,,,20.89,6.23,6.43,14.51,10.47,4.54,16.58,6.44,9.52,10.24,6,2.5,2.59,19.86,15.01,14.22,2.89,3.97,5.45,3.43,19.14,9.21,12.91,8.1,12.56,16.23,12.13,17.58,8.39,14.34,7.49,15.63,14.76,10.92,4.25,25.47,4.04,9.84,11.05,12.16,13.25,10.94,,,,,,
