"COALBROOKDALE HORSEHAY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4282,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,4.28,2.19,1.53,,2.21,3.15,1.43,0.90,,
February,,,2.75,1.04,1.52,,1.67,2.27,0.92,2.52,,
March,,,1.27,3.13,0.89,,2.34,2.32,0.63,0.87,,
April,,,3.68,0.99,1.10,,2.69,2.43,1.67,2.59,,
May,,,2.16,2.17,2.06,,0.26,1.87,5.28,2.38,,
June,,,4.37,2.55,0.43,,2.05,1.36,3.03,2.50,,
July,,,4.17,2.81,0.81,,1.86,2.50,1.99,2.89,,
August,,,3.28,3.37,2.14,,2.80,3.75,5.26,3.90,,
September,,,3.11,2.30,2.43,,3.65,2.39,2.38,2.38,,
October,,,5.83,1.86,2.70,,2.78,1.35,3.52,1.16,,
November,,,3.22,1.59,3.35,,3.25,1.51,3.17,0.85,,
December,,,3.77,0.83,2.00,,4.41,1.27,2.23,0.55,,
Total,,,41.89,24.83,20.96,,29.97,26.17,31.51,23.49,,
Calc annual,0.00,0.00,41.89,24.83,20.96,0.00,29.97,26.17,31.51,23.49,,
Difference,NaN,NaN,0.00,0.00,0.00,NaN,0.00,0.00,0.00,-0.00,,
