BLAIRINGONE [DOLLAR],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS 98254 97156,Long,-3.639616,Lat,56.156187,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,3.25,6.22,2.5,2.76,1.85,5.42,2.75,1.97,2.09,2.85,6.53,5.41,2.47,2.84,6.97,2.84,1.38,4.66,2.66,4.03,4.72,4.85,1.85,3.91,3.76,2.99,2.49,5.43,2.22,4.43,4.29,5.11,6.16,4.9,3.5,3.75,4.79,5.54,4.31,8.25,2,4.57,3.09,5.81,,,,,,,,
February,,,,,,,,,,-999,1.09,0.43,2.42,4.53,9.26,0.57,2.14,2.59,2.27,2.76,3.01,1.12,1.79,6.13,3.44,1.64,2.26,3.24,2.43,1.71,3.63,5.47,2.83,2.11,3.81,5.18,4.98,0.81,4.74,1.96,4.64,0.68,2.94,4.39,1.2,4.75,5.79,2.38,4.1,1.85,1.21,3.38,,,,,,,,,
March,,,,,,,,,,-999,2.59,2.85,1.29,1.16,2.88,3.59,3.89,5.7,1.55,3.53,1.22,2.26,1.94,6.4,1.88,4.56,2.93,3.7,3.96,3.79,2,2.3,4.6,5,4.28,2.81,3.16,2.07,1.34,2.88,3.04,4.79,2.38,1.54,1.03,2.31,2.85,3.18,3.98,0.83,2.82,1.23,,,,,,,,,
April,,,,,,,,,,4,1.37,2.31,1.02,1.33,1.35,1.8,1.92,1.47,2.61,3.72,2.17,2.23,1.77,1.09,4.16,2.73,1.85,1.46,1.08,3.95,2.72,2,0.7,2.93,1.69,2.43,2.79,2.42,0.87,3.01,2.28,0.99,2.08,3.82,2.43,4.52,2.19,2.07,1.09,1.55,1.44,3.03,,,,,,,,,
May,,,,,,,,,,3.25,1.61,1.7,4.68,1.88,3.25,0.37,0.75,1.47,2.14,4.72,2.6,1.81,1.99,2.09,3.31,2.64,5.84,3.64,2.13,3.63,1.64,1.16,2.33,2.82,2.6,1.68,5.08,2.83,3,1.22,4.15,2.84,3.47,1.8,6.03,5.96,3,2.77,1.83,3.49,2.17,3.7,,,,,,,,,
June,,,,,,,,,,0.76,4.58,1.04,4.19,2.17,3.22,1.55,4,5.5,2.97,2.03,3.37,2.51,2.06,3.63,1.56,0.72,1.92,5.21,1.6,1.7,1.05,1.26,5.24,2.28,0.98,1.58,3.78,2.57,0.84,2.58,2.05,0.18,2.34,1.44,3.01,0.49,3.34,4.67,4.19,2.37,2.98,5.27,,,,,,,,,
July,,,,,,,,,,2.56,3.58,2.93,2.58,2.81,3.42,6.19,3.63,1.67,1.72,2.71,4.11,1.31,3.48,5.77,2.33,3.36,2.17,3.45,3.42,3.26,4.22,2.86,1.94,1.01,3.67,4.59,4.85,2.17,4.15,1.58,3.16,3.82,4.04,3.94,5.52,2.29,4.47,6.05,2.57,3.26,3.46,6.34,,,,,,,,,
August,,,,,,,,,,5.47,3.73,6,7.76,3,6.07,9.17,2.27,5.82,4.27,1.25,4.24,4.91,2.81,6.12,5.43,3.33,7.12,5.48,4.2,3.98,9.53,2.44,4.78,1.57,4.29,5.46,3.2,5.69,3.09,2.79,6.07,5.81,2.98,7.21,4.75,3.8,2.87,7.46,5.79,5.67,5.77,2.17,,,,,,,,,
September,,,,,,,,,,1.2,5.05,6.19,3.26,1.75,0.24,1.97,4.75,3.53,5.49,5.05,3.49,2.2,2.6,3.31,3.43,1.3,2.23,1.91,6.77,2.66,1.17,1.82,2.91,2.3,1.32,2.22,1.95,2.81,5.46,3.13,2.72,3.23,2.32,4.69,4.18,3.43,5.14,6.22,3.89,1.17,4.51,1.71,,,,,,,,,
October,,,,,,,,,,3.95,2.81,3.16,5.7,3.82,4.37,2.78,3.73,1.45,5.59,2.97,5.49,3.63,1.82,8.52,1.75,2.62,5.85,6.76,2.2,4.64,1.93,3.99,3.91,2.29,2.12,3.42,6.69,4.83,3.95,1.53,1.34,4.45,2.38,4.66,4.05,3.09,4.67,6.02,5.7,4.55,4.46,2.89,,,,,,,,,
