"DOLLAR BLAIRINGONE MANSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5465,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.11,6.16,4.90,3.50,3.75,4.79,5.54,4.31,8.25,2.00,4.57,
February,4.64,0.68,2.94,4.39,1.20,4.75,5.79,2.38,4.10,1.85,1.21,
March,3.04,4.79,2.38,1.54,1.03,2.31,2.85,3.18,3.98,0.83,2.82,
April,2.28,0.99,2.08,3.82,2.43,4.52,2.19,2.07,1.09,1.55,1.44,
May,4.15,2.84,3.47,1.80,6.03,5.96,3.00,2.77,1.83,3.49,2.17,
June,2.05,0.18,2.34,1.44,3.01,0.49,3.34,4.67,4.19,2.37,2.98,
July,3.16,3.82,4.04,3.94,5.52,2.29,4.47,6.05,2.57,3.26,3.46,
August,6.07,5.81,2.98,7.21,4.75,3.80,2.87,7.46,5.79,5.67,5.77,
September,2.72,3.23,2.32,4.69,4.18,3.43,5.14,6.22,3.89,1.17,4.51,
October,1.34,4.45,2.38,4.66,4.05,3.09,4.67,6.02,5.70,4.55,4.46,
November,4.01,2.44,3.16,3.61,3.35,1.30,6.35,4.83,4.68,5.49,5.08,
December,4.10,5.32,2.71,3.16,5.86,3.33,1.74,2.41,4.88,6.37,3.76,
Total,42.67,40.71,35.70,43.76,45.16,40.06,47.95,52.37,50.95,38.60,42.23,
Calc annual,42.67,40.71,35.70,43.76,45.16,40.06,47.95,52.37,50.95,38.60,42.23,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
