"FORT AUGUSTUS PUBLIC SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5702/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.78,10.11,
February,,,,,,,,,,0.77,0.78,
March,,,,,,,,,,0.80,2.20,
April,,,,,,,,,,1.96,1.80,
May,,,,,,,,,,2.41,3.74,
June,,,,,,,,,,2.88,3.08,
July,,,,,,,,,,2.60,2.55,
August,,,,,,,,,,4.04,5.18,
September,,,,,,,,,,2.67,4.19,
October,,,,,,,,,,7.38,7.18,
November,,,,,,,,,,5.91,7.82,
December,,,,,,,,,,10.07,3.92,
Total,,,,,,,,,,42.27,52.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.27,52.55,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,
