"LLANNDOVERY GRAMMAR SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4106,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.45,7.33,5.02,4.62,5.31,5.19,6.89,6.85,10.74,1.53,10.53,
February,3.16,0.24,7.21,9.27,1.12,10.08,4.36,4.52,6.12,1.02,2.52,
March,6.76,5.39,4.34,2.04,2.10,2.10,1.48,5.45,2.52,1.30,3.31,
April,7.63,1.16,3.47,3.25,4.82,3.12,2.85,2.23,1.47,0.93,2.94,
May,4.06,1.90,1.61,5.01,5.04,5.41,3.08,1.78,0.83,5.29,2.39,
June,5.45,0.21,1.93,0.90,3.75,0.16,2.41,5.99,6.82,3.32,2.16,
July,5.97,3.60,6.13,3.32,5.13,3.50,5.23,6.59,3.73,3.89,3.20,
August,2.19,7.13,3.99,4.67,7.55,5.39,5.62,8.33,6.45,4.05,5.36,
September,5.55,2.20,4.14,4.72,7.30,4.27,2.27,5.34,1.68,1.95,5.15,
October,4.61,2.93,1.22,7.47,6.92,6.80,3.77,5.10,8.60,8.70,9.34,
November,2.47,3.01,2.43,5.71,3.35,3.02,10.51,4.98,10.06,13.56,7.76,
December,5.56,5.39,6.71,5.64,8.67,5.05,0.87,2.99,5.01,13.27,7.23,
Total,60.86,40.49,48.20,56.62,61.06,54.09,49.34,60.15,64.03,58.81,61.89,
Calc annual,60.86,40.49,48.20,56.62,61.06,54.09,49.34,60.15,64.03,58.81,61.89,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
