AITNACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO413918,Long,-2.96826,Lat,57.013586,Elevation,1260,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.06,2.77,5.9,5.09,4.22,5.75,4.74,3.36,2.78,6.8,4,8.4,2.46,2.5,4.06,4.05,4.9,2.94,2.43,7.36,19.33,7.17,5.48,1.78,5.37,5.06,6.82,,,,7.26,8.13,1.87,1.95,4.76,3.4,1.38,4.14,2.89,5.12,4.45,,,
February,,,,,,,,1.04,2.94,1.8,1.79,0.99,3.46,10,2,6.2,3.82,1.29,3,2.63,2.5,1.62,0.58,3.94,0.99,3.83,4.61,4.07,1.75,5.32,3.21,4.83,1.9,2.53,,,,3.98,3.98,2.35,4.29,7.29,2.39,1.99,4.97,4.5,2.43,3.92,,,
March,,,,,,,,3.57,1.51,3.86,4.84,4.34,2.82,2.28,1.2,2.9,1.67,4.07,8.53,0.28,2,1.63,2.94,2.15,,2.53,3.61,6.08,0.54,4.41,2.5,2.78,2.65,1.14,,,,6.61,3.3,3.34,3.51,3.84,4.17,0.49,2.31,2.75,2.53,2.62,,,
April,,,,,,,,1.84,1.25,4.74,4.3,1.71,3.72,2.68,2.94,5.17,4.02,3.37,1.74,2.67,3.36,4.04,4.68,2.47,,9.33,1.31,1.63,1,1.15,2.75,4.33,2.97,2.28,,,,7.55,2.14,2.48,3.58,4.33,1.74,4.45,1.5,0.6,2.34,1.67,,,
May,,,,,,,,2.97,2.58,1.23,3.05,3.4,1.28,5.58,5.65,5.92,2.65,1.6,1.9,2.9,1.55,3.37,5.7,1.27,,1.2,1.71,1.61,4.26,2.03,0.83,3.04,5.39,4.16,,,,4.88,4.12,2.23,2.23,1.88,3.33,2.94,6.47,3.65,0.91,3.53,,,
June,,,,,,,,2.63,1.24,1.19,0.62,1.55,1.6,1.09,1.61,0.67,5.85,3.7,4.36,1.97,2.57,3.3,1.17,1.5,2.12,3.83,1.33,1.59,3.62,2.15,1.1,1.17,1.39,2.54,,,,2.6,6.14,1.55,0.98,1.67,2.82,2.79,1.8,0.88,4.02,2.57,,,
July,,,,,,,,1.96,4.97,0.66,3.56,1.83,5,1.65,6.1,2.32,1.95,3.16,2,,4.15,4.4,3.53,2.7,4.15,0.78,5.56,5.24,5.02,6.01,7.23,2.8,1.84,1.34,,,,2.84,3.26,3.88,4.33,4.35,2.39,3.33,4.53,1.06,6.1,7.89,,,
August,,,,,,,,6.22,2.46,1.74,3.25,3.57,1.58,6.27,6.04,2.15,1.37,4.36,6.32,,7.54,5.62,1.04,1,4.49,2.45,1.59,3.04,2.11,3.59,1.2,4.16,3.72,4.12,,,,0.1,9.49,3.53,4.35,5.77,4.07,2.22,3.96,0.44,6.1,5.2,,,
September,,,,,,,2,1.41,5.3,2.08,2.44,0.94,3.49,3.33,5.22,3.21,3.72,6.33,3.53,,8,1.73,2.7,3.37,3.78,4.95,2.46,0.85,3.04,3.5,1,1.1,4.04,3.7,,,,2.56,2.36,2.6,6.58,2.76,2.44,4.65,2.55,1.74,5.04,2.86,,,
October,,,,,,,7.67,4.29,4.82,2.91,9.1,1.27,1.45,4.6,4.79,3.63,6.55,5.77,5.92,,5.03,2,11.23,9.25,5,6.55,1.56,4.61,4.53,11.34,6.28,4.47,4.08,3.72,,,,2.68,2.25,4.33,1.82,1.31,6.7,3.25,5.44,3.83,3.1,1.2,,,
November,,,,,,,8.12,3.87,4.32,6.5,4.21,3.59,1.8,4,3.13,2,8.44,4.8,4.24,,7.2,7.85,2.04,5.86,3.12,7.6,2.86,1.07,5.26,7.58,8.85,10.11,1.29,3.03,,,,4.04,0.73,6.21,5.94,14.32,4.23,3.62,12.28,3.01,1.93,3.98,,,
December,,,,,,,5.16,1.69,2.39,5.14,6.25,2.06,5.6,5,7,4,1.3,3.5,3.62,,9.2,2.32,4.72,2.2,10.07,3.41,4.87,9.07,7.63,2.73,3.69,2.48,5.96,2.3,,,,3.15,8.58,3.69,3.36,4.67,4.25,4.35,5.19,8.13,8.4,4.34,,,
Total,,,,,,,,33.55,36.55,37.75,48.5,29.47,37.55,51.22,49.04,40.95,48.14,45.95,53.56,,55.6,41.94,44.38,40.61,,48.89,38.83,58.19,45.93,55.29,40.42,46.64,40.29,37.68,,,,48.25,54.48,38.06,42.92,56.95,41.93,35.46,55.14,33.48,48.02,44.23,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 Jan-Aug+T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. Of Estimates for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Deletions estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934 MAM +T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944-46 deleted too many corrections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
