"GLEN TANNER, AITNACH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5627,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.09,4.22,5.75,4.74,3.36,2.78,6.80,4.00,8.40,2.46,2.50,
February,1.79,0.99,3.46,10.00,2.00,6.20,3.82,1.29,3.00,2.63,2.50,
March,4.84,4.34,2.82,2.28,1.20,2.90,1.67,4.07,8.53,0.28,2.00,
April,4.30,1.71,3.72,2.68,2.94,5.17,4.02,3.37,1.74,2.67,3.36,
May,3.05,3.40,1.28,5.58,5.65,5.92,2.65,1.60,1.90,2.90,1.55,
June,0.62,1.55,1.60,1.09,1.61,0.67,5.85,3.70,4.36,1.97,2.57,
July,3.56,1.83,5.00,1.65,6.10,2.32,1.95,3.16,2.00,6.00,4.15,
August,3.25,3.57,1.58,6.27,6.04,2.15,1.37,4.36,6.32,3.32,7.54,
September,2.44,0.94,3.49,3.33,5.22,3.21,3.72,6.33,3.53,1.00,8.00,
October,9.10,1.27,1.45,4.60,4.79,3.63,6.55,5.77,5.92,5.50,5.03,
November,4.21,3.59,1.80,4.00,3.13,2.00,8.44,4.80,4.24,5.50,7.20,
December,6.25,2.06,5.60,5.00,7.00,4.00,1.30,3.50,3.62,10.60,9.20,
Total,48.50,29.47,37.55,51.22,49.04,40.95,48.14,45.95,53.56,-999.00,55.60,
Calc annual,48.50,29.47,37.55,51.22,49.04,40.95,48.14,45.95,53.56,44.83,55.60,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1043.83,-0.00,
