"MILNROW, PIETHORNE, KITCLIFFE - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD961125,Long,-2.060418,Lat,53.60904,Elevation,766,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,4.8,3.65,4.09,5.78,5.47,13.17,2.81,7.87,5.91,6.27,3.5,4,1.86,4.85,4.38,6.81,6.28,2.27,1.88,5.6,6.14,6.99,5.12,5.92,4.43,10.81,2.13,2.95,5.22,5.21,1.9,4.53,3.48,5.52,5.02,4.89,4.06,6.62
February,,,,7.4,1.5,7.56,4.15,2.11,6.11,0.94,0.91,6.93,0.39,4.7,0.35,6.12,3.07,5.96,2.07,5.82,2.66,5.78,1.9,3.36,2.68,6.39,6.94,0.79,3.67,3.24,6.07,3.65,1.5,2.87,3.72,2.99,1.67,3.74,6.7,0.46,3.57
March,,,,2.67,2.04,1.92,1.95,5.77,3.64,1.51,3.78,0.41,2.94,4.15,3.29,2.06,3.29,2.94,1.21,3.42,3.67,5.31,3.21,1.61,0.6,1.63,1.99,7.8,2.16,2.16,2.53,5.7,3.01,2.35,3.27,2.61,1.64,4.18,2.78,2.41,1.47
April,,,,4.06,2.37,3.16,2.34,4.3,1.28,1.6,4.02,3.99,4.31,2.39,3.06,4.35,1.84,2.55,0.62,2.58,2.97,3.61,2.82,2.73,3.6,2.99,2.05,5.02,2.63,5.02,4.06,2.94,4.26,4.25,0.94,2.51,4.38,0.53,1.58,4.61,2.75
May,,,,4.62,6.08,4.99,5.31,1.69,1.75,4.33,2.5,3.39,5.94,1.8,3.39,1.1,1.54,2.42,4.97,2.05,1.12,2.74,4.59,3.07,5.59,4.88,2.14,2.98,2.01,5.43,2.19,2.65,2.98,3.44,3.88,4.49,2.01,2.01,4.85,2.69,2.07
June,,,,1.18,3.54,0.07,3.27,4.82,7.47,1.83,2.54,6.31,1.04,3.33,2.68,5.56,5.92,2.43,4.83,3.62,1.02,1.43,1.1,4.42,3.92,6.16,3.81,3.96,5.94,0.82,2.71,0.84,3.8,2.85,4.03,3.55,3.65,2.48,6.1,3.12,1.87
July,,,,5.86,4.37,2.99,3.7,3.6,2.17,3.27,7.26,5.38,4.86,3.73,3.35,2.17,4.45,2.31,5,7.27,5.59,2.78,4.29,2.9,4.73,2.11,5.58,3.88,2.15,2.57,4.56,4.53,3.14,6.22,5.58,1.24,7.89,5.52,5.01,4.25,8.17
August,,,,6.1,6.66,4.28,5.85,8.79,6.29,6.25,8.16,6.59,1.57,1.52,3.62,2.04,2.63,2.62,4.55,2.36,2.15,7.66,5.44,5.9,4.24,3,6.14,0.5,6.25,3.65,7.19,6.56,4.56,5.53,7.73,1.18,12.73,5.84,6.83,0.74,6.11
September,,,3.93,4.93,6.07,3.94,3.77,6.52,0.64,2.31,4.56,4.62,5.44,2.22,4.52,7.7,5.77,1.98,1.88,1.63,5.11,0.74,2.68,4.76,5.6,3.47,8.3,3.81,3.47,1.6,7.6,3.65,4.37,3.65,6.98,3.29,4.48,6.06,5.77,0.47,3.41
October,,,1.36,6.45,7.1,6.73,4.65,5.29,5.7,6.63,6.7,2.84,8.4,5.05,5.42,9.97,5.67,2.45,11.39,3.26,5.21,5.33,6.11,3.47,5.66,7.11,1.26,1.34,3.32,5.67,3.03,1.49,6.97,2.72,8.97,2.69,3.22,7.08,5.15,4.63,5.91
November,,,3.64,7.94,2.87,3.96,7.04,5.65,7.82,10.03,6.38,8.95,3.62,2.48,3.02,7.01,6.97,2.94,5.7,7.94,8.54,3.21,1.34,3.61,8.97,0.71,8.81,7.84,2.7,8.07,6.22,8.73,3.06,5.2,7.09,2.36,1.77,3.27,1.86,5.55,7.89
December,,,5.56,5.1,6.66,4.33,2.51,1.67,3.71,8.44,4.26,2.43,2.5,0.66,6.83,3.67,4.6,3.43,6.09,4.2,4.77,2.6,4.41,2.9,5.64,3.26,4.38,5.24,5.27,7.6,3.88,8.26,4.65,2.17,7.18,6.31,5.24,5.05,5.08,8.42,5
Total,,,,61.11,52.91,48.02,50.32,55.68,59.75,49.95,58.94,57.75,47.28,35.53,43.53,53.61,50.6,36.41,55.12,50.43,45.08,43.07,43.49,44.87,58.22,46.83,57.32,47.59,50.38,47.96,52.99,54.22,47.51,43.15,63.9,36.7,54.2,50.78,56.6,41.41,54.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 Feb 1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
