JERSEY-ST-AUBINS-BELLE-VUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,WV603493,Long,-2.1736,Lat,49.1942,Elevation,220,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
November,,,,,,,5.41,3.98,1.28,2.25,10.81,4.81,3.09,4.79,4.06,2.98,5.76,1.83,3.4,5.98,1.64,2.93,2.61,4.25,1.51,4.85,6.83,4.78,4.17,8.24,7.95,4.61,2.51,2.26,3.87,6.12,5.11,2.98,4.81,4.43,9.22,2.54,,,,,,,,,
December,,,,,,,3.83,3.2,4.37,5.06,3.28,7.25,2.91,3.32,8.21,7.85,4.12,2.02,4.31,4.82,4.04,2.98,4.85,3.64,3.82,6.08,1.13,2.61,4.39,5.73,4.69,1.21,1.49,2.05,7.47,6.42,1.65,5.39,4.11,2.25,4.9,2.83,,,,,,,,,
Total,,,,,,,28.83,30.27,25.06,32.53,47.27,31.4,42.19,27.15,36.31,35.47,34.22,30.49,29.66,40.23,29.43,16.74,35.49,34.28,31.56,38.35,32.77,38.13,44.47,38.92,43.14,35.16,29.1,29.11,34.56,37.61,31.91,37.82,28.51,32.14,37.08,36.53,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mont au Roux road. 1/3 mile N of station at 220ft elevation. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906 Read monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Started to be read daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 Ceased during German Occupation and not resumed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
