"JERSEY ST AUBINS BELLE VUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4428,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.41,1.77,2.83,4.76,1.50,4.43,1.52,2.29,1.57,6.54,,
February,5.24,0.92,2.36,0.93,2.92,5.48,5.81,1.69,1.16,5.52,,
March,2.58,2.77,6.33,2.40,5.01,0.95,3.46,2.35,2.13,5.33,,
April,1.28,1.24,0.39,2.20,0.96,1.86,0.86,1.28,1.90,1.91,,
May,2.65,0.70,0.83,1.86,1.15,1.05,1.18,2.09,1.68,0.88,,
June,4.39,2.73,4.78,0.90,0.58,0.60,0.70,1.42,0.72,0.82,,
July,2.87,1.28,3.93,0.76,3.53,2.72,0.53,1.83,2.43,1.58,,
August,2.47,0.62,7.71,0.69,2.31,1.22,2.53,5.14,1.74,2.62,,
September,0.66,1.19,2.44,0.78,3.32,3.36,3.41,1.10,4.39,2.12,,
October,6.63,6.12,4.59,3.76,2.76,2.97,4.34,7.45,4.23,2.11,,
November,10.81,4.81,3.09,4.79,4.06,2.98,5.76,1.83,3.40,5.98,,
December,3.28,7.25,2.91,3.32,8.21,7.85,4.12,2.02,4.31,4.82,,
Total,47.27,31.40,42.19,27.15,36.31,35.47,34.22,30.49,29.66,40.23,,
Calc annual,47.27,31.40,42.19,27.15,36.31,35.47,34.22,30.49,29.66,40.23,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
