COWBRIDGE FONMON CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST047680,Long,-3.3713,Lat,51.4037,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,3.25,4.84,1.65,1.87,1.07,3.98,2.53,2.91,2.07,2.88,4.04,1.53,2.72,1.9,6.66,4.61,2.2,2.5,3.26,4.15,1.2,5.72,2.13,2.16,2.08,4.15,1.15,4.97,5.69,1.47,3.52,2.74,1.51,3.9,5.08,4.02,4.52,2.91,3.09,4.57,3.5,,,,,
February,,,,,,2.8,0.74,0.57,1.31,2.73,0.58,0.1,3.07,5.84,4.8,0.39,1.13,6.49,3.11,4.58,5.43,0.64,1.32,1.81,4.64,0.95,3.2,1.53,2.76,0.61,3.94,3.07,2.46,0.86,2.34,4.02,5.73,1.72,1.99,2.51,0.86,0.12,3.55,5.73,0.24,4.98,,,,,
March,,,,,,1.68,3.16,1.73,3,3.17,1.81,1.96,1.04,0.73,3.91,4.77,6.56,4.63,2.46,0.74,1.1,1.72,2.35,4.01,2.51,4.25,2.53,0.93,2.58,3.61,0.83,2.15,5.74,4.61,5.94,1.28,2.99,2.16,1.62,5.24,3.68,2.59,3.03,1.57,1.74,0.48,,,,,
April,,,,,,2.63,2.34,0.94,0.85,1.95,2.44,1.61,2.65,0.1,2.72,2.29,1.14,5.25,1.36,5.18,1.71,4.17,1.3,1.98,1.09,1.91,1.7,3.21,2.56,2.95,2.7,1.69,0.28,3.16,2.56,1.26,2.01,1.49,1.81,1.18,2.61,1.11,2.77,2.72,2.37,2.14,,,,,
May,,,,,,3.23,4.46,1.43,0.84,2.38,1.42,3.69,1.41,2.9,2.74,0.21,0.17,1.4,3.5,2.29,1.08,0.49,2.37,2.37,2.96,0.02,3.69,1.91,1.22,1.91,2.51,0.92,1.72,1.79,2.05,2.12,3.78,2.69,1.24,0.33,2.62,1.8,1.97,2.87,3.87,4.35,,,,,
June,,,,,,2.26,0.63,0.44,2.38,0.17,2.51,1.57,1.51,0.42,3.04,1.53,2.54,2.73,1.15,1.32,2.05,2.78,3.33,2.03,1.07,3.44,1.97,2.82,0.23,1.99,3.82,2.15,4.37,1.95,2.69,1.24,2.6,2.86,1.22,1.33,2.37,0.4,1.21,0.45,3.09,0.01,,,,,
July,,,,,,0.73,3.37,1.74,4.9,2.38,3.44,2.58,1.99,4.07,4.09,4.92,1.5,2.07,0.46,0.73,1.07,2.23,2.32,2.95,4.02,2.39,0.95,2.56,3.07,2.73,2.82,0.08,3.33,0.57,5.29,3.55,1.86,2.76,5.71,1.5,5.55,0.93,3.21,2.59,6.13,4.31,,,,,
August,,,,,,2.02,2.05,1.82,3.36,3.69,3.07,9.13,3.81,2.88,6.04,4.75,3.26,6.34,3.51,2.13,3.92,3.13,2.74,4.45,3.42,3.51,3.51,2.79,5.31,2.71,5.46,1.87,10.63,0.88,3.38,1.36,3.13,5.7,3.73,2.37,2.11,2.35,4.51,3.47,6.65,6.17,,,,,
September,,,,,,6.13,4.3,3.55,0.84,2,1.39,3.38,4.38,3.74,2.82,0.95,8.31,6.2,2.23,3.53,1.08,3.03,3.21,2.97,3.29,1.48,1.2,0.89,3.54,3.08,0.23,2.29,1,1.89,3.11,1.38,2.95,2.18,10.27,1.88,2.15,3.08,2.92,3.18,5.56,4.56,,,,,
October,,,,,,5.96,6.33,3.53,1.64,3.49,2.18,6.12,2.88,7.24,5.87,5.89,4.94,2.45,9.03,3.16,5.66,2.86,3.09,9.24,2.99,1.82,4.97,6.57,3.41,5.89,5.79,3.47,4.75,3.83,2.13,4.33,7.35,5.87,2.46,2.74,3.84,2.01,0.95,5.15,5.67,4.95,,,,,
November,,,,,,4.76,2.26,3.57,7.06,1.89,4.1,3.53,3.31,3.12,6.3,4.23,1.22,2.78,5.3,2.93,5.79,1.42,4.56,3.19,4,3.68,4.19,2.58,2.15,1.92,5.25,4.51,3.16,4.28,4.38,2.27,1.9,2.4,2.87,3.02,2.07,2.47,1.41,2.69,2.96,1.64,,,,,
December,,,,,,1.6,3.35,3.01,3.28,2.86,1.49,6.02,3.87,5.74,5.32,5.67,7.87,6.31,6.13,3.64,4.88,5.58,3.63,3.63,2.82,1.79,2.59,6.4,3.54,6,4.32,7.4,5.82,2.3,6.16,6.86,3.25,0.88,5.62,6.82,3.64,2.64,5.82,3.18,3.71,3.62,,,,,
Total,,,,,,37.05,37.83,23.98,31.33,27.78,28.41,42.22,32.83,38.85,50.53,39.64,40.17,49.37,40.14,36.89,38.38,30.25,32.72,41.89,36.96,26.44,36.22,34.32,32.53,35.48,41.82,30.75,48.23,31.81,41.5,33.19,40.29,32.22,42.44,34,35.52,24.02,34.26,36.69,46.56,40.71,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR and elevation verified to OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
