ALLT A' CHOIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN414145,Long,-4.564467,Lat,56.296335,Elevation,1250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,8.7,16.7,3.2,9.9,7.7,12.3,17.9,8.8,12.1,10.15,9.65,18.5,13.5,20.2,3,16.85,9.15,19.65,12.55,16.9,5.55,8.35,15,18.8,7.8,2,1.6,8.5,11.3,10.7,4.5,14.2,11.75,11.7,11.7,7.8,9.6,6.3,6.8,8.9,5.3,5.9,14.3,9.8,3.9,5.52
February,,,,,,10.4,8.2,1.9,13.85,1.55,18.15,3.5,9,11.95,3.05,8.5,8.1,5.7,10.4,3.2,1.4,6.85,0.15,7.1,3,13.55,5.5,10.22,9.5,13.8,4,9.1,3.8,11.55,4,17.7,6.65,1.6,11.45,11.5,11.9,6.7,3.8,5.6,7.6,4,2.6,7.8,4.4,4.5,6.7
March,,,,,,9.4,2.1,3.5,3.2,5.1,9.55,17.6,3.9,5.4,0.8,3.6,9.5,7.45,12.3,1.95,5.45,1.95,3.9,6.25,5.4,4,5.85,3.98,12.2,8.1,8.8,3.5,5.5,5.7,1.6,9.3,6.2,5.25,10.35,4,6.55,5.6,8.9,3.3,6.5,2.5,5,9.2,2.3,8.2,3.6
April,,,,,,7.1,6.6,2.65,2,5.95,4.1,2.4,4.4,6.4,6.5,9.35,4.6,7.2,5.2,2.2,2.8,4.25,6.75,5.05,7.4,5.8,3.2,4.8,1.8,5.9,5.5,4.5,5.65,8.1,5.5,5.5,2.95,14.6,6.35,10.65,7.1,8.2,3.6,5.8,4.2,6.1,3,4.2,4.1,6.6,9.58
May,,,,,,1.4,8.3,4.7,3.7,2.2,11,7.2,8.1,3.95,8.15,11.45,5.2,4.3,1.75,6.5,3.9,7.1,4.9,3.25,5.7,0.75,2.6,4.6,5.9,2.1,2.6,3.5,5.6,5.85,6.75,7.2,2.4,6.1,2.5,5.1,3.5,2.1,2.4,6.1,5.5,6.2,6.3,4.3,7.2,2.8,4.6
June,,,,,,2.1,3.3,4.55,4.4,5.9,3.8,1.35,3.7,2.7,5.3,2.3,5.9,7.6,7.6,5.7,4.55,8.4,3.8,2.95,3.8,7.95,3.3,6.2,11,4.5,2.1,1.5,3.1,8.2,5.75,8.5,7.4,6.1,7.55,2.55,4.35,3.3,5.8,3.1,6,4.8,5.4,3.3,5,5.2,3.5
July,,,,,,6.3,4,2.7,5.2,2.3,6.1,6.4,7,8.95,11.4,3.35,4.9,5.5,7.15,6.1,4.1,7.35,7.55,5.6,5,3.1,10.7,7.8,8.1,10.8,4.9,4.2,6.55,4.3,4.3,5,6.6,7.1,8.1,3.2,10.75,6.8,4.5,10.2,4.9,1.4,6.7,7.6,6.3,7.8,6.3
August,,,,,7.1,4.45,5,11.3,7.85,5.75,6.6,8.6,5.6,12.5,7.85,7.1,8.1,8.25,9.2,10.15,8.9,2.4,3.1,7.05,7.6,5.65,5.4,5.8,5.6,4.4,4.7,7.3,10,10.3,7,3.3,7.75,0,11.5,7.8,10.25,8.5,7.3,5.9,8.1,1.9,6.9,7.6,8.25,4.1,5.35
September,,,,,5.35,2.9,2.5,8.2,9.45,9.3,5.5,4.2,4.7,13.15,10.35,4.8,7.05,7.7,6.9,3.95,6.75,3.1,6.45,2.2,11.95,11.8,5.6,8.5,9.3,5.9,6.6,3.7,11.5,7.55,6.8,10.1,11.35,10.1,11.6,4.6,17.5,7,5.2,11.9,11.6,9.1,9.7,5.3,9,2.1,
October,,,,,3.7,5.5,16.5,14.2,14.9,3.4,6.5,9.8,4.7,16.4,6.65,9,10.35,11.8,13.9,12,14.8,9.6,11.5,7.2,15.4,18.3,10.55,4.1,17.8,6.5,11.4,8.9,12.6,20.6,9.1,8.5,1,6.6,14,13.5,12,3.7,9.7,7.9,15.6,8.9,7,10.2,8.1,9.9,
November,,,,,12.2,4.3,13.2,14.1,14.9,7.3,11.6,5.1,7,7.5,8.45,2,14.25,9.85,13.7,14.5,10.75,15.4,10.2,4.5,2.55,8.1,6.4,2.2,16.8,16.1,13.7,10,2.45,6.1,13.35,0.85,11.45,14.9,7.65,10.4,6.95,13.8,3.2,15.7,14.9,4.9,4.8,4.2,3.3,10.3,
December,,,,,15.5,10.7,9.7,4.45,11.4,15,8.8,17.7,10.9,6.7,14.3,8.9,6.9,3.1,11.2,19.3,9.9,10.75,16.4,2.95,15.2,4.8,15.4,6.8,10.8,5.5,10.2,6.3,17.84,5.6,12.9,10.7,10.7,4.1,15.1,17.6,3.25,13.3,8.8,10.6,17.2,14.6,15.3,14.8,11.6,16.7,
Total,,,,,,73.25,96.1,75.45,100.75,71.45,104,101.75,77.8,107.7,92.95,80,103.35,91.95,119.5,88.55,90.15,86.3,94.35,66.65,99.9,89.35,82.85,80,127.6,91.4,76.5,64.1,93.09,105.15,87.75,91.15,88.65,88.2,117.85,102.6,101.9,88.6,69.5,92.9,111,69.7,78.6,92.8,79.35,82.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note at 1250 ft & Scotland No of months interpolated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
