"DANBY THE SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3472,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.33,4.10,3.15,2.62,2.26,1.82,3.38,2.28,5.48,3.64,4.79,
February,1.11,0.34,2.11,5.51,1.88,4.75,1.99,1.67,1.71,1.42,1.98,
March,3.86,1.61,3.56,1.68,1.14,2.51,0.96,2.63,3.84,0.33,3.53,
April,4.38,1.67,2.63,2.09,2.36,3.88,1.37,2.51,1.64,1.60,4.90,
May,2.07,1.86,0.76,4.15,5.56,3.11,2.56,1.86,2.45,1.32,1.46,
June,0.68,0.54,2.03,1.40,2.63,1.01,3.26,3.65,5.29,2.52,1.53,
July,5.84,1.27,5.64,2.68,4.70,2.86,3.42,2.52,0.84,2.71,12.80,
August,2.82,6.63,4.44,4.59,2.07,2.99,2.80,7.39,5.08,3.27,4.40,
September,1.59,0.95,3.77,2.80,2.96,3.43,1.46,6.36,1.38,0.77,5.22,
October,2.34,1.94,2.50,3.34,4.50,2.81,4.36,3.05,4.13,3.39,2.58,
November,0.88,2.55,1.98,6.53,1.75,5.21,6.65,5.47,3.76,4.58,5.97,
December,3.62,2.13,5.51,4.20,4.64,4.95,2.42,3.42,2.22,6.37,3.29,
Total,33.52,25.59,38.08,41.59,36.45,39.33,34.63,42.81,37.82,31.92,52.45,
Calc annual,33.52,25.59,38.08,41.59,36.45,39.33,34.63,42.81,37.82,31.92,52.45,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
