"DANBY THE SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3472,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,3.95,,
February,,,,,,,,,,1.76,,
March,,,,,,,,,,5.13,,
April,,,,,,,,,,2.37,,
May,,,,,,,,,,0.72,,
June,,,,,,,,,,1.96,,
July,,,,,,,,,,3.72,,
August,,,,,,,,,,2.83,,
September,,,,,,,,,,1.26,,
October,,,,,,,,,,7.77,,
November,,,,,,,,,,4.32,,
December,,,,,,,,,,4.89,,
Total,,,,,,,,,,40.68,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.68,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
