WASDALE PIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY535084,Long,-2.718967,Lat,54.468826,Elevation,1825,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,8.97,11.1,7.2,17.17,2.04,12.32,5.16,12.72,9.88,17.09,3.07,12.01,11.6,14,14.48,2.87,2.09,9.47,16.19,12.06,7.33,12.36,11.82,17.29,7.45,3.84,9.3,9.8,4.8,8.85,9.05,6.9,17.25,10.12,5.47,10.91
February,,,,,,11.55,8.53,4.94,8.69,1.56,0.73,6.31,0.21,7.83,0.57,12.13,4.56,10.27,5.14,13.22,2.98,9.31,2.96,7.94,4.08,9.73,6,2.5,8.16,5.67,9.16,9,1.7,3.9,6,3.45,1.2,9.6,8.37,3.92,12.36
March,,,,,,2.26,4.18,6.78,8.27,1.09,5.32,1.71,5.95,6.3,5.64,3.38,5.26,3.41,7.48,6.93,10.37,4.65,6.2,4.85,1.14,6.59,5.5,8.7,8.75,1.96,5,6.09,8.8,1.4,7.71,2.15,3.3,8.1,2.98,7.62,2.8
April,,,,,,6.96,4.4,3.41,2.46,2.76,2.55,3.9,6.76,3.46,5.72,6.01,2.06,5.38,0.83,3.14,3.39,2.65,7.02,5.96,4.6,4.79,2.17,13.49,4.78,10.27,5.94,6.9,6.4,5.1,2.6,3.4,1.3,2.75,3.04,9.04,6.7
May,,,,,,9,3.37,3.98,1.74,5.2,2.87,4.88,5.7,3.52,6.96,0.75,1.82,4.05,6.43,1.39,2.53,4.93,8.31,7.18,4.3,6.73,2.48,4.56,4.33,3.5,4,1.95,3.5,5.1,6.45,7.5,5.75,4.59,8.96,2.66,4.2
June,,,,,,0.3,6.33,4.94,9.45,3.24,4.15,7.67,4.28,3.13,3.88,7.5,5.31,2.96,12.59,6.49,1.32,0.74,1.08,8.97,5.9,7.76,7.51,5.5,10.42,1.62,6.4,2.15,7.3,5.85,10,6.65,3.5,3.4,6.45,7.62,5.66
July,,,,,,2.08,6.55,5.53,5.6,7.97,5.17,7.33,9.17,7.35,2.26,2.72,9.46,4.27,13.3,13.42,7.23,2.58,6.58,6.23,6.23,4.65,6.83,5.27,5.16,4.19,7.9,6.8,3.9,11.4,7.49,3.5,6.75,7.5,7.47,8.11,9.09
August,,,,,,6.59,7.23,9.36,10.57,9.3,9.76,6.06,1.95,3.99,7.45,4.44,4.43,3.86,5.43,3.99,3.27,10.65,10.79,14.39,7.1,3.06,8.36,0.22,9.6,2.43,15.3,9.2,10.2,9.25,9.91,3.5,11.4,8.92,7.04,2.2,5.46
September,,,,,,6.49,6.92,9.64,4.57,2.94,5.49,3.39,9.45,2.45,10.89,11.65,8.82,8.44,5.18,3.3,7.29,1.84,11.9,8.96,9.26,8.46,15.89,8.87,11.6,1.2,18.2,13.25,7.8,14.6,18,6.6,6.75,8.82,12.54,2.21,5.35
October,,,,,,8.74,5.91,9.84,15.49,9.67,13.27,5.82,11.25,7.11,12.9,12.66,7.93,4.98,24.5,4.06,11.27,9.78,11.29,11.23,9.58,11.25,2.09,2.21,8.04,7.52,9.08,1.35,8.8,5,24.75,5.6,8.5,13.14,10.28,10.49,4.22
November,,,,,,2.74,12.18,8.44,15.5,15.15,9.3,13.5,6.6,3.18,1.53,9.79,8.62,2.63,16.3,16.81,11.87,7.62,2.76,5.16,17.52,0.64,17.2,12.83,7.87,13.4,8,16.38,5.2,17,22,5,3,3.41,2.24,12.62,18.5
December,,,,,,7.75,1.3,2.56,5.67,15.32,8.21,5.58,14.22,1.13,15.4,4.98,15.25,7.27,8.99,4.87,8.99,7.59,12.4,5.51,8.23,6.36,11.82,4.09,13,14.36,2.79,20,7.4,6.5,14,15.9,12,8.59,7.1,15.5,10.99
Total,,,,,,73.43,78,76.62,105.18,76.24,79.14,71.31,88.26,59.33,90.29,79.08,85.53,69.12,120.17,92.1,73.38,64.43,90.76,102.57,90,77.35,98.21,80.06,109,73.57,95.61,102.37,80.8,89.9,137.76,72.3,70.35,96.07,86.59,87.46,96.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 July mistranscrption from record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1946 and 1947 Feb, March adjusted for snow but left as on record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1951 Feb, Mar, April part estimated for snow and left as on record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
