"PENKRIDGE RODBASTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.60,2.04,2.23,1.69,1.49,3.17,1.14,1.83,1.30,3.81,,
February,0.74,0.11,1.63,2.40,2.54,0.21,1.14,3.07,1.53,2.21,,
March,1.33,1.21,0.81,0.42,1.34,2.20,3.29,2.25,1.47,1.01,,
April,0.80,2.04,0.88,0.47,1.30,2.15,1.20,2.63,1.95,2.79,,
May,1.88,3.44,2.47,1.85,2.25,0.70,0.36,1.23,3.41,1.67,,
June,2.04,3.51,5.76,2.39,2.28,0.87,1.53,3.31,1.45,2.73,,
July,2.76,3.06,2.19,2.83,2.59,3.32,1.76,0.91,1.34,1.66,,
August,3.58,3.97,2.57,1.64,2.11,2.37,3.03,3.19,2.50,2.26,,
September,0.73,1.90,3.16,1.80,1.16,0.48,3.54,3.12,0.54,4.45,,
October,1.76,4.49,2.60,1.78,2.91,2.84,2.33,0.97,1.96,2.94,,
November,4.89,2.11,1.64,1.51,2.24,2.95,1.27,2.05,1.75,1.75,,
December,0.53,3.22,2.97,3.00,2.03,2.12,3.51,2.77,2.36,2.40,,
Total,23.64,31.10,28.91,21.78,24.24,23.38,24.10,27.33,21.56,29.68,,
Calc annual,23.64,31.10,28.91,21.78,24.24,23.38,24.10,27.33,21.56,29.68,,
Difference,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
