"OTTERY ST. MARY (BROAD STREET)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1818,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,3.28,,2.26,5.30,5.64,5.83,4.89,6.26,2.05,6.13,
February,,0.26,,10.31,1.53,5.54,2.49,3.62,3.19,2.62,1.58,
March,,2.39,,2.13,1.53,0.39,0.75,4.56,3.65,0.22,2.25,
April,,0.78,,4.19,3.73,4.15,2.15,2.37,1.83,0.76,4.03,
May,,2.54,,1.18,4.40,4.55,1.27,0.58,1.51,2.44,2.02,
June,,1.35,,0.61,2.93,0.00,4.06,2.43,1.52,2.42,0.32,
July,,0.67,,1.47,5.09,2.83,2.24,5.18,1.71,1.53,1.92,
August,,1.92,,2.59,4.18,2.78,1.97,3.66,1.84,2.36,4.17,
September,,0.64,,3.71,5.98,3.83,1.22,5.39,1.19,0.43,5.55,
October,,1.24,,5.99,6.41,4.05,2.64,1.85,6.34,5.43,3.65,
November,,6.15,,3.00,4.80,3.35,9.96,3.54,3.63,11.72,5.63,
December,,1.85,,4.05,5.42,4.98,0.56,3.82,2.93,8.71,4.73,
Total,,23.07,,41.49,51.30,42.09,35.14,41.89,35.60,40.69,41.98,
Calc annual,0.00,23.07,0.00,41.49,51.30,42.09,35.14,41.89,35.60,40.69,41.98,
Difference,NaN,0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
