BRIDGEND-EIW-GRAIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS893781,Long,-3.59491,Lat,51.49182,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,5.14,9.7,2.31,7.09,4.11,4.4,2.6,3.6,1.24,5.14,4.7,4.94,6.3,4.61,4.28,4.64,7.31,4.13,5.78,3.67,3.4,8.59,2.22,1.6,5.7,4.55,1.77,3.16,2.98,5.2,2.93,2.76,4.72,4.34
February,,,,,,,,3.09,5.13,1.5,0.82,4.85,0.05,4.04,0.77,3.68,1.81,7.68,1.79,2.48,4.26,3.88,0.64,1.74,1.96,4.62,3.43,0.89,1.96,2.05,6.1,3.96,1.16,2.36,5.2,2.83,0.43,4.28,4.12,0.45,3.24
March,,,,,,,,3.38,4.49,1.31,2.39,1.06,1.83,3.22,2.55,1.34,3.71,2.65,0.76,1.54,3.02,2.14,3.48,1.27,0.35,2,1.27,6.97,1.25,2.7,2.43,5.11,3.41,1.82,2.62,1.29,1.41,4.69,0.82,3.09,2.07
April,,,,,,,,1.98,1.17,0.68,3.42,3.37,2.75,2.73,2.74,5.53,2.99,3.75,0.35,4.04,2.89,1.73,1.22,1.26,3.39,1.7,1.86,2.24,3.02,3.04,3.72,4.07,2.84,3.55,0.82,2.85,1.9,0.41,0.83,2.98,2.55
May,,,,,,,,1.69,0.7,2.99,2.74,4.52,4.79,1.69,1.63,1.92,1.55,2.08,3.83,1.05,1.46,2.07,4.64,3.66,1.73,4.19,4.79,2.83,2.75,3.4,1.79,2.5,4.1,3.32,2.42,3.75,1.35,1.88,3.93,0.83,1.28
June,,,,,,,,3.39,4.13,2.71,0.91,3.81,2,2.18,1.59,3.15,3.29,1.32,2.2,2.6,0.61,1.58,0.57,3.23,3.75,4.75,5.01,2.24,3.55,0.97,2.04,0.72,3.32,2.78,5.1,4.93,2.78,1.23,5.26,2.12,1.73
July,,,,,,,,4.69,2.23,3.26,3.49,5.38,5.34,3.39,0.44,1.18,7.89,2.83,4.56,8.51,4.14,4.2,4.24,2.77,2.5,3.53,2.8,4.11,2.43,1.19,6.15,1.79,1.99,5.97,5.91,1.49,4.52,5.46,4.02,4.04,7.13
August,,,,,,,4.4,5.35,3.57,4.25,7.26,4.14,0.92,1.35,6.04,2.22,1,0.77,5.38,3.44,0.38,6.85,5.26,4.13,5.28,2.85,7.86,1.49,7.82,3.82,8.84,6.71,5.86,6.42,4.14,0.86,7.39,4.79,5.12,2.9,4.47
September,,,,,,,2.63,6.97,1.73,0.99,6.39,2.89,6.83,2.05,3.66,7.46,4.19,2.92,2.32,2.05,2.04,0.58,3.51,5.51,4.28,2.53,6.24,2.71,5.03,4.58,7.71,4.3,4.96,5.42,5.77,2.71,5.47,6.24,6.31,0.62,6.12
October,,,,,,,3.72,3.1,8.48,6.83,7.75,1.42,9.64,5.88,3.73,6.39,2.59,3.29,6.7,3.81,6.34,3.1,4.85,3.63,6.22,4.83,1.19,1.62,7.28,9.25,3.64,2.07,4.81,2.95,6.17,2.22,1.95,3.86,5.82,6.06,5.54
November,,,,,,,8.86,4.27,5.07,10.56,5.57,7.43,2.2,1.44,1.91,6.69,5.88,2.59,6.64,10.13,9.35,2.48,0.92,2.97,9.56,1.31,6.65,5.14,2.79,5.12,7.37,7.88,3.72,3.74,7.58,3.12,1.77,2.65,4.41,5.8,9.05
December,,,,,,,0.31,3.03,4.55,6.94,5.97,2.65,2.84,1.52,11.16,4.32,3.93,2.79,5.27,3.36,3.67,4.43,6.04,3.25,4.43,6.38,4.79,4.01,4.39,4.94,3.6,3.64,4.22,1.83,3.75,6.37,4.86,2.19,4.52,8.03,5.67
Total,,,,,,,,46.08,50.95,44.33,53.8,45.63,43.59,32.09,39.82,45.12,43.97,37.37,44.74,49.31,42.77,37.32,40.01,40.73,47.58,44.47,49.56,37.65,50.86,43.28,54.99,48.45,44.94,41.93,52.64,35.4,39.03,40.61,47.92,41.64,53.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 1926 Jul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
