MACHEN-MACHEN-QUARRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST221886,Long,-3.1258882,Lat,51.590844,Elevation,250,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,5.51,7.71,5.2,9.51,2.17,9.25,4.06,7.11,3.69,5.91,0.95,6.31,6.45,7.51,9.67,,5.25,5.93,9.56,4.78,3.75,7.01,4.45,11.1,1.55,1.77,6.14,5.02,1.19,3.57,,,,,,
February,,,,,,6.99,3.72,4.03,4.85,1.58,0.64,2.93,0.13,5.1,0.59,5.21,3.12,7.93,2.05,3.49,5.21,5.56,0.49,3.08,1.07,6.27,4.16,1.75,3.11,2.67,9.12,5.7,1.04,2.53,5.47,,,,,,
March,,,,,,0.46,0.84,4.37,5.13,0.84,3.37,1.34,2.63,4.54,2.93,1.33,4.43,5.62,0.6,2.29,3.84,3.86,3.25,1.43,0.38,2.3,1.7,9.24,2.67,2.22,3.5,5.22,3.51,2.21,,,,,,,
April,,,,,,2.58,2.79,1.87,1.7,0.91,3.33,3.57,5.1,2.17,3.04,6.58,3.73,4.23,0.14,4.68,4.79,1.39,2.75,1.41,3.11,2.45,1.93,4.57,3.6,4.22,3.79,4.18,3.89,5.06,,,,,,,
May,,,,,,5.65,2.85,0.95,0.99,3.66,1.85,8.12,5.91,3.18,1.75,0.84,1.18,2.63,5.09,1.27,2.13,2.93,7.64,4.9,1.7,4,4.43,2.66,4.02,4.58,2.19,3.02,4.39,3.8,,,,,,,
June,,,,,,0,2.19,4.84,3.03,3.12,1.45,4.03,2.29,1.67,1.59,5.84,3.24,1.87,2.86,2.59,0.85,1.63,0.09,3.34,2.95,5.2,5.42,2.51,4.63,0.85,2.04,1.58,2.24,2.68,,,,,,,
July,,,,,,4.36,2.45,6.5,2.69,2.38,4.2,4.78,5.06,3,1.62,0.93,8.78,4.29,5.23,9.14,5.4,3.98,2.9,3,2.99,3.56,2.52,3.3,2.17,1.64,6.88,1.41,3.06,6.3,,,,,,,
August,,,,,,5.18,4.3,5.97,4.32,3.83,5.92,5.37,1.43,1.63,4.39,1.83,1.89,1.1,4.22,2.69,0.21,7.46,5.94,5.45,2.84,4.49,8.62,1,5.13,3.2,8.55,6.59,7.01,5.42,,,,,,,
September,,,,,9.14,5.58,1.34,7.67,0.88,0.75,6.13,2.45,5.49,2.1,4.5,9.59,3.58,2.35,2.59,0.97,1.5,1.39,4.73,5.1,5.47,2.94,7.08,2.45,4.48,2.56,8,5.53,3.77,5.6,,,,,,,
October,,,,,6.33,6.17,3.62,4.74,9.62,7.77,5.85,1.15,7.28,5.28,3.74,6.72,2.29,4.61,9.04,4.15,7.55,3.41,3.17,3.4,6.33,6.18,1.65,1.67,6.02,10.52,2.43,1.65,6.1,4,,,,,,,
November,,,,,3.79,1.5,9.4,5.84,7.11,13.79,5.76,9.56,2.48,1.07,1.92,8.55,5.98,3.06,7.59,9.93,10.39,2.84,1.16,3.19,10.28,0.49,8.26,5.59,2.4,4.78,7.22,10.19,5.63,4.05,,,,,,,
December,,,,,8.68,4.39,0.3,4.08,6.02,11.71,6.22,3.12,2.45,2.32,13.2,4.16,7.24,3.98,5.95,2.73,2.89,4.72,5.8,3.13,3.66,7.37,6.08,4.71,7.2,3.97,3.29,5.3,3.51,1.69,,,,,,,
Total,,,,,,48.37,41.51,56.06,55.85,52.51,53.97,50.48,47.36,35.75,45.18,52.53,51.77,48.12,52.87,53.6,,44.42,43.85,46.99,45.56,49,58.86,43.9,56.53,42.76,58.78,56.51,49.17,44.53,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Machen Quarry. Altitudes match. Relationships to church and station are confusing. NGR might be +/- 250m. Gauge moved 12 March 1954. allegedly 0.25 miles WSW but this does not seem correct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jun and Nov 1928 amended readings, no explanation but total unaltered; readings left in this record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
