"BURWELL MANOR HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1211,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.75,1.78,2.26,1.42,2.35,1.12,1.78,2.14,2.93,1.45,1.15,
February,0.74,0.32,1.43,2.10,1.15,2.20,2.42,2.24,1.25,0.59,0.48,
March,1.54,0.79,1.68,1.85,0.73,1.00,0.33,1.53,1.31,0.08,1.23,
April,2.86,1.09,2.48,0.99,3.05,1.48,2.29,1.62,0.90,1.07,2.08,
May,1.98,1.56,1.55,1.19,3.40,1.84,1.60,0.61,1.89,1.33,2.63,
June,1.49,0.25,1.05,0.48,1.93,0.73,1.77,2.75,2.75,0.78,0.48,
July,3.26,0.31,4.13,1.67,2.26,1.69,2.39,2.28,2.02,1.41,3.26,
August,1.14,1.79,1.88,2.47,2.69,2.08,1.72,2.17,1.75,0.70,2.00,
September,2.29,1.18,2.31,1.88,2.24,2.73,1.87,3.41,1.12,0.26,3.45,
October,0.60,0.93,0.37,4.39,3.26,2.51,2.40,1.59,2.38,2.55,0.35,
November,0.44,1.39,1.13,1.49,2.37,1.70,2.82,2.28,1.73,3.26,3.24,
December,1.63,1.14,1.29,2.12,1.81,1.42,0.50,1.82,1.96,3.05,1.84,
Total,19.72,12.53,21.56,22.05,27.24,20.50,21.89,24.44,21.99,16.53,22.19,
Calc annual,19.72,12.53,21.56,22.05,27.24,20.50,21.89,24.44,21.99,16.53,22.19,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
