"OKEHAMPTON, SOUTH ZEAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1831,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,6.62,7.01,8.43,8.48,1.54,8.27,
February,,,,,,8.15,3.83,4.88,5.53,2.54,2.16,
March,,,,,,1.01,1.23,6.20,5.57,0.15,4.24,
April,,,,,,3.63,2.92,2.66,2.24,0.84,4.66,
May,,,,,,5.54,2.48,0.73,1.28,3.45,2.19,
June,,,,,,0.00,3.69,3.11,2.17,2.04,0.40,
July,,,,,,5.16,1.99,5.40,1.85,1.55,2.87,
August,,,,,,2.75,2.20,4.25,1.98,2.70,4.99,
September,,,,,,4.62,2.48,7.44,1.68,1.40,6.19,
October,,,,,,5.47,4.93,2.78,5.69,8.83,7.57,
November,,,,,,4.10,10.54,4.72,7.09,12.67,8.67,
December,,,,,,7.79,0.92,5.38,5.06,14.05,5.36,
Total,,,,,,54.84,44.22,55.98,48.62,51.76,57.57,
Calc annual,0.00,0.00,0.00,0.00,0.00,54.84,44.22,55.98,48.62,51.76,57.57,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,0.00,
