"LOCH FYNE, CASTLE LACHLAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS012955,Long,-5.198807,Lat,56.110756,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,,7.58,6.56,5.89,3.31,8.01,8.49,14.99,12.12,4.21,4.45,6.53,6.58,13.64,9.39,,7.12,7,13.54,11.96,17.6,3.01,9.16,8.91,10.79,,11.35,,6.13,,13.1,4.71,1.81,0.98,5.44,7.55,12.15,5.11,11.39,,,,
February,,,,,,,,,,5.28,10.02,8.69,2.82,6.15,11.67,12.34,7.69,1.79,11.18,-999,7.83,4.3,8.15,,2.61,7.07,6.74,5.41,7.58,3.18,0.31,9.07,0,,1.63,,4.88,,7.01,10.53,3.17,5.1,2.76,9.6,4.44,12.1,6.2,,,,
March,,,,,,,,,,1.87,4.31,2.1,2.75,10.11,9.76,18.85,1.78,3.67,2.87,2.8,5.13,9.57,1.46,,0.87,3.79,7.3,6.9,7.57,1.61,2.73,1.46,4.66,,3.13,,5.41,,8.87,6.83,6.37,4.35,2.9,4.1,2.27,5.49,3.09,,,,
April,,,,,,,,,,5.05,5.89,5.17,2.39,5.01,7.77,6.98,7.04,2.68,1.82,2.62,3.07,3.11,3.03,,5.27,7.65,2.94,6.58,4.05,2.16,1.42,3.35,7.14,,3.31,,2.29,,1.16,3.34,4.08,4.57,2.44,5.43,3.24,3.36,3.37,,,,
May,,,,,,,,,,3.76,4.25,4.72,1.1,7.93,6.34,0.99,5.06,3.82,4.27,1.03,6.92,5.5,6.88,,4.62,9.11,3.65,4.48,1.72,4.79,3.73,4.6,2.72,,6.24,,2.59,,4.15,1.88,2.31,2.58,4.18,2.83,6.36,5.15,0.47,,,,
June,,,,,,,,,,2.51,2.56,2.53,2.81,6.36,1.51,2.49,2.17,3.34,3.08,4.76,2.58,1.43,4.15,,4.11,2.1,4.19,4.74,4.97,4.91,3.77,6.79,1.47,,2.07,,3.09,,7.65,3.8,2.11,2.31,4.22,7.42,6.27,7,4.58,,,,
July,,,,,,,,,,6.24,4.13,5.01,1.68,1.1,2.95,4.58,3.45,1.69,4.02,2.69,5.04,3.41,6.51,,6.48,2.61,4.88,4.26,5.45,4.84,4.63,5.3,6.54,,4.02,,7.45,,7.95,9.31,5.06,3.41,7.48,3.07,3.89,4.56,8.49,,,,
August,,,,,,,,,,5.11,8.31,4.92,1.85,3.14,8.31,2.7,3.75,7.52,5.92,4.85,7.82,6.03,5.5,,6.18,5.46,6.96,7.8,4.62,11.14,8.45,1.25,4.79,,4.51,,6.46,,4.37,4,5.45,8.47,8.82,9.68,4.82,2.88,6,,,,
September,,,,,,,,,,2.91,3.14,3.84,2.08,3.63,5.34,2.29,3.39,5.21,7.24,6.82,5.35,4.29,6.01,,8.51,5.8,5.92,8.04,6.54,4.24,4.22,2.5,5.57,,10.63,,5.72,,6.5,4.06,7.35,4.09,13.15,6.8,5.8,8.32,9,,,,
October,,,,,,,,,,9.12,1.98,4,8.58,3.63,3.29,4.28,9.55,13,9.84,2.76,6,5.34,5.78,11.01,6.22,8.03,11.26,7.93,11.96,10.31,11.59,6.51,7.27,,16.01,,10.19,,16.39,4,9.3,7.22,12.9,15.36,6.89,6.48,0.24,,,,
November,,,,,,,,,,4.53,5.61,6.59,9.94,12.73,9.7,2.4,8.71,12.89,9.15,6.29,10.01,3.89,8.86,7.9,6.05,1.75,10.42,8.37,12.54,8.44,11.06,11.71,5.82,,3.2,,6.78,,16.5,13.64,9.79,8.47,2.82,5.74,12.2,1.26,10.08,,,,
December,,,,,,,,,,8.18,6.22,8.24,13.72,8.22,8.65,7.25,7.37,4.37,7.19,12.02,6.44,13.58,11.26,9.1,10.02,5.11,8.05,1.83,8.41,19.42,9.12,8.12,6.1,,12.62,,12.27,,8.61,6.63,10.6,5.64,12.8,5.6,11.07,8.36,10.34,,,,
Total,,,,,,,,,,62.14,62.98,61.7,53.03,76.02,83.78,80.14,72.08,64.19,71.03,53.64,72.77,74.09,76.98,,68.06,65.48,85.85,78.3,93.01,78.05,70.19,69.57,62.87,,78.72,,73.26,,102.26,72.73,67.4,57.19,79.91,83.18,79.4,70.07,73.25,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. Of Estimations for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Gauge leaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
