"STYE HEAD TARN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,ZZ999,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,13.10,,17.11,14.46,9.94,18.07,,
February,,,,,5.52,15.25,,12.79,14.31,13.30,,
March,,,,,6.27,5.50,20.65,5.59,21.10,3.93,,
April,,,,,2.85,2.79,4.12,15.31,9.86,10.26,,
May,,,,,4.20,14.33,4.58,5.59,6.41,3.33,,
June,,,,,10.23,1.08,7.15,4.80,3.65,5.60,,
July,,,,,6.50,7.38,10.11,11.63,3.44,8.44,,
August,,,,,10.32,12.63,12.50,15.35,14.28,5.42,,
September,,,,,13.40,8.49,17.44,12.40,5.33,20.55,,
October,,,,,6.40,11.14,7.25,15.02,14.62,11.94,,
November,,,,,13.30,11.64,17.27,,7.21,14.16,,
December,,,,,16.64,9.62,16.88,15.41,20.56,18.70,,
Total,,,,,108.73,99.85,135.06,128.35,130.71,133.70,,
Calc annual,0.00,0.00,0.00,0.00,108.73,99.85,135.06,128.35,130.71,133.70,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,,
