STYE HEAD B (NEW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY229107,Long,-3.191611,Lat,54.485761,Elevation,1070,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,24,42,19,26.8,16,15.6,30,,50,5.25,30.57,16,34.7,17.5,24,14.25,16,25,22.5,17.75,2.9,4.5,9.25,27,35.5,13,24,16,26,23.5,17.25,19.75,15,16.5,14,16.75,10,25,21,14,24
February,23.85,1.7,19,20.6,4.5,23,29.2,,21.35,-999,3.6,16.5,0,-999,3.25,28,6.5,22,9,24.75,6.5,17,4.5,18.25,7.75,18.5,12.5,2.6,13.5,18.5,20,18,6.5,13.25,8.25,3.9,4.4,11.75,21,10,21
March,29,36,11.3,7.25,4.9,7,11.95,,13,-999,11.5,2.15,11,-999,8.25,4.7,9.75,4,15.5,13,17,5.5,10.5,7.25,3.5,17,11,11,19,9.5,15.5,17,10,4,16.5,6.25,6.5,15,5.25,11.5,6.5
April,19.35,4.6,4.8,13.9,8.5,19,10.36,,8.65,6.6,4.15,7.75,12.25,5.5,7,9,2.75,9,2,8,5.25,7.25,8,10.5,7.5,4.25,6.25,21,7.75,26.25,16,11.75,10,10.5,5.5,10.5,3.5,5.75,8,13.75,10
May,18,9.2,13.9,12.25,16.6,20,10.04,,1.65,11.55,5.2,7.75,8.75,4.75,12.5,1.25,2.5,3,12.75,2,2.5,10.5,10.25,11.25,9.75,17,3,3.5,7.5,7.75,4,3.5,9,5,6.45,12.25,13.5,7.5,12.5,3.25,8.5
June,11.15,2.05,13.65,10.5,14.8,1.9,12.05,,18,9.82,6.8,13.65,6,4.75,7.75,10.25,9,11.25,14.75,13.75,2,1.25,3.25,9.5,17.25,13.5,19,9,19.25,3.75,15,5.5,10,6.5,18.5,14,5.75,6.5,8,9,9
July,17.45,7.9,15.45,16.6,15.7,6,12.38,,25.3,17.84,8.12,22.15,14.25,13,4.5,10.5,18.25,10.25,26.5,18.5,13.5,4.75,17,9.75,7.25,9.75,17,10,13.75,9.25,12.75,19.25,10,27,20.25,7.5,17,17.5,11.5,17,18.5
August,13.5,23.5,16,31.2,18.2,17.4,12.35,,20.3,24.76,23.1,10.5,7.65,7.75,19,9.75,6.25,7.25,10.5,4.75,13.5,21,18.25,29,17,3.75,17.25,0,17.75,10.25,23.5,17.25,22,14.25,17.25,6.5,22.5,15.25,12.5,2.75,7.5
September,14.65,5.9,14.15,22.7,28,11.5,15.02,,14.25,6.16,10.9,9.25,20.75,2.5,18.25,18,16.25,13,9.25,6.5,20,4.5,25.5,20.5,16,15.25,31.5,17.5,25.25,7.25,39.25,24.75,13,38,27.25,13.25,10.25,17.5,12,4,11
October,2.15,8.35,8.15,34,15.3,23.2,9.56,,26.8,21.4,30.5,10.9,22.5,9.5,26,27,17.5,7,34.5,5.25,20.25,19.5,29.5,21.5,15.5,16.75,1.5,3.25,20,15.75,16.5,2.75,12,11.75,39.5,13.25,17.25,26.5,22,23,7
November,14,8.45,7.9,30,23,6,21,,34.4,38,17.45,27.25,13.75,3.5,6.75,15.5,18.5,4.75,23.75,28,18.5,12.5,5.25,13.5,27.75,1.75,31,30,20,25.25,15.5,31,6,32.25,42,6.75,8.75,6.25,4.5,20,33
December,16.1,35,29.5,21.5,36,16.4,5,,16.3,31.5,16,20.15,28,4.5,22,8.75,23,8.25,12,5.75,23.5,14.25,29.5,8.25,15,11.75,21.75,12,16.5,32,8.5,28.75,13.25,12.75,22,22.75,26.75,27,14,37,20.5
Total,203.2,184.65,172.8,247.3,201.5,167,178.91,,250,181.33,167.89,164,179.6,99.5,159.25,156.95,146.25,124.75,193,148,145.4,122.5,170.75,186.25,179.75,142.25,195.75,135.85,206.25,189,203.75,199.25,136.75,191.75,237.45,133.65,146.15,181.5,152.25,165.25,176.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1929 Jan-Feb bracketed (-999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1933 Feb-Mar bracketed (-999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
