"FORRES, CLUNNY HILL HYDRO",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5683/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.00,,,,,,,,,
February,,,1.70,,,,,,,,,
March,,,2.10,,,,,,,,,
April,,,3.50,,,,,,,,,
May,,,1.60,,,,,,,,,
June,,,1.10,,,,,,,,,
July,,,3.30,,,,,,,,,
August,,,2.80,,,,,,,,,
September,,,2.30,,,,,,,,,
October,,,1.20,,,,,,,,,
November,,,1.60,,,,,,,,,
December,,,1.10,,,,,,,,,
Total,,,25.30,,,,,,,,,
Calc annual,0.00,0.00,25.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
