"NORTHFIELD, BARTLEY RESERVOIR NO. 1 (DAILY GAUGE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP010812,Long,-1.98672,Lat,52.428781,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.98,3.48,5.61,1.71,5.56,2.32,2.7,2.27,3.57,1.02,3.91,3.62,3.2,6.21,3.33,3.69,4.11,6.04,2.73,1.97,2.53,2.56,5.28,1.85,0.71,3.06,2.8,0.99,1.14,2.71,3.99,1.47,3.15,4.1,6.56
February,,,,,,,2.6,3.17,2.4,0.75,0.82,2.93,0.33,3.63,0.39,2.81,2.89,4.42,0.78,1.51,3.03,3.06,1.05,1.94,1.66,2.66,2.09,1.84,1.73,0.87,5.88,3.52,0.53,1.39,3.2,1.99,0.57,3.77,6.11,0.23,3.21
March,,,,,,,0.58,2.76,2.89,0.23,2.79,0.24,2.01,3.31,2.41,0.61,2.12,2.64,0.43,1.6,1.93,2.77,2.34,1.09,0.38,1.01,1,7.58,1.42,1.8,1.53,5.25,2.51,1.9,3.2,3.67,1.19,2.66,1.62,2.4,1.67
April,,,,,,,2.92,1.77,1.73,0.78,3.12,4,3.62,1.01,2.31,4.19,1.92,3.12,0.13,1.94,4.43,1.69,1.72,0.88,2.14,0.94,2.88,2.65,1.83,2.63,2.08,2.84,3.09,3.35,0.76,1.35,1.36,0.24,0.77,3.78,1.43
May,,,,,,,4.42,1.93,0.82,2.07,2.17,4.87,5.92,1.69,1.02,1.15,1.36,2.56,2.11,1.17,3.36,3.28,4.3,4.46,0.88,3.01,2.98,2.45,2.9,2.41,1.59,3.45,2.9,2.83,2.9,5.54,0.7,2.04,2.71,1.25,1.45
June,,,,,,,1.9,4.94,3.15,1.95,1.69,5.27,1.38,2.65,1.2,2.86,3.61,0.67,1.98,2.13,0.76,1.28,0.14,1.89,1.7,3.25,2.49,2.12,3.49,0.31,2.42,1.22,1.7,2.37,3.2,3.26,2.34,1.58,4.13,1,2.65
July,,,,,,,2.01,5.52,1.24,1.74,4.7,3.52,3.26,2.38,1.7,0.46,6.61,2.63,3.48,5.18,2.82,3.85,2.2,1.05,2.92,3.13,1.82,3.75,1.66,2.4,3.48,1.18,1.22,3.84,3.9,1.43,3.59,3.51,4.72,1.6,3.56
August,,,,,,,2.16,4.04,2.07,2.17,3.81,5.66,1.9,0.89,2.09,1.87,0.57,1.06,3.51,2.28,0.22,4.7,3.39,1.56,3.04,1.82,6.27,0.77,4.92,1.37,3.64,4.57,4.14,2.99,4.62,0.5,5.36,4.04,3.33,2.5,3.56
September,,,,,,,1.01,5.24,0.55,1.02,4.77,2.61,3.29,0.69,2.74,4.13,3.24,2.21,2.02,0.8,1.22,0.96,1.37,1.88,3.72,1.76,3.82,1.65,3.14,1.39,4.78,2.57,1.93,3.02,1.96,1.84,3.75,5.29,4.18,0.16,5.07
October,,,,,,,2.79,2.07,5.41,4.83,3.05,0.89,4.04,5.32,1.88,4.01,1.73,2.99,2.92,3.74,4.89,2.93,3.03,2.11,3.94,4.16,0.53,0.53,3.11,6.02,0.97,0.65,4.96,2.45,4.27,2.03,1.83,1.68,2.53,3.12,7.01
November,,,,,,,6.31,4.08,3.67,8.85,3.5,4.61,1.8,1.12,2.33,6.39,3.24,1.81,4.01,4.82,7.03,3.93,1.51,1.75,4.77,0.45,6.71,1.84,1.69,3.52,4.7,9.1,2.27,1.59,6.77,3.54,0.81,2.17,2.38,4.93,4.59
December,,,,,,,0.56,3.03,2.11,6.23,3.44,1.13,1.12,0.52,5.85,4.01,3.1,2.8,4.65,2.04,2.09,1.89,3.93,1.57,1.88,4.05,3.27,2.76,5.69,1.58,1.91,3.07,3.11,1.31,2.65,2.8,3.4,2.84,3.82,6.14,3.95
Total,,,,,,,31.24,42.03,31.65,32.33,39.42,38.05,31.37,25.48,27.49,33.51,34.3,30.53,29.22,33.42,35.11,34.03,29.09,26.22,29.76,28.21,36.39,30.5,36.86,26.15,33.69,40.48,31.16,28.03,38.57,30.66,28.89,31.29,39.45,31.21,44.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,BARTLEY RESR ,01/01/1926,31/12/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
