"NORTHFIELD, BARTLEY RESERVOIR NO 2 (M. GAUGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2473,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.96,3.50,5.56,1.77,5.62,
February,,,,,,,2.58,3.18,2.35,0.77,0.83,
March,,,,,,,0.55,2.78,2.93,0.27,2.83,
April,,,,,,,2.85,1.79,1.77,0.74,3.16,
May,,,,,,,4.30,1.92,0.82,2.12,2.32,
June,,,,,,,1.89,4.93,3.15,2.01,1.58,
July,,,,,,,1.98,5.41,1.22,1.84,4.56,
August,,,,,,,2.05,4.05,2.07,2.23,3.82,
September,,,,,,,0.89,5.20,0.57,1.04,4.79,
October,,,,,,,2.78,2.10,5.40,4.81,3.05,
November,,,,,,,6.28,4.10,3.81,8.84,3.54,
December,,,,,,,0.55,3.14,2.18,6.26,3.45,
Total,,,,,,,30.66,42.10,31.83,32.70,39.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,30.66,42.10,31.83,32.70,39.55,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,0.00,-0.00,
