LAMBEG (GLENMORE HOUSE RESEARCH INSTITUTE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ278661,Long,-6.026517,Lat,54.527279,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,5.03,1.85,4.04,3.25,2.53,2.28,2.78,1.41,3.53,6.3,4.1,3.73,3.77,4.06,6.07,4.47,3.75,4.01,3.96,4.46,5.42,2.68,1.56,2.64,,,2.79,,,,,,
February,,,,,,,,,3.93,3,0.72,3.21,0.21,3.45,0.42,3.78,2.57,6.31,1.2,2.93,2.64,3.14,2.36,1.85,1.48,2.99,2.67,1.32,1.74,1.68,2.62,3.49,,,3.31,,,,,,
March,,,,,,,,,3.34,0.47,1.91,1.1,2.05,2.3,2.55,1.72,2.27,3.73,1.15,4.09,4.28,4.92,2.74,0.99,0.56,1.62,0.94,5.24,1.59,2.31,1.27,2.32,,,3.25,,,,,,
April,,,,,,,,,1.25,1.07,1.33,2.85,3.1,1.23,2.93,2.4,1.15,3.1,0.18,4.21,4.48,2.51,1.61,2.34,2.35,1.96,0.79,2.78,1.55,1.85,4.3,1.53,,,0.64,,,,,,
May,,,,,,,,,1.43,2.26,1.69,4.03,2.29,2.58,2.65,1.87,1.37,2.18,2.21,1.31,1.09,2.28,2.69,3.86,1.35,3.21,1.18,3.39,1.93,2.08,1.47,2.43,,,3.01,,,,,,
June,,,,,,,,,4.06,3.05,2.05,5.15,1.13,3,1.95,4.98,2.9,2.78,4.38,1.93,1.09,0.41,0.32,3.7,2.5,4.75,2.37,3.01,4.66,0.53,2.62,1.7,,,2.5,,,,,,
July,,,,,,,,,2.77,3.17,3.59,2.65,4.56,2.59,2.02,1.02,5.63,3.5,4.44,5.37,5.94,3.18,3.1,1.23,3.39,3.61,3.24,3.67,2.46,2.45,5.07,4.08,,,,,,,,,
August,,,,,,,,,3.33,4.39,7.2,3.78,2.35,1.96,5.11,2.62,2.56,3.06,3.27,1.88,0.98,3.54,5.28,5.31,3.16,0.83,4.97,0.43,3.25,4.04,5.59,2.92,,,,,,,,,
September,,,,,,,,,2.41,1.06,4.21,1.66,3.48,1.44,4.13,4.16,4.45,1.81,2.72,2.85,2.21,1.45,3.84,2.24,4.99,2.61,5.37,2.84,3.41,1.78,5.65,1.41,,,,,,,,,
October,,,,,,,,,4.8,4.39,5.6,2.33,3.45,2.77,4.48,4.45,3.67,3.35,6,2.83,4.65,5.63,3.29,2.92,4.43,4.41,1.41,1.41,2.9,4.1,2.87,0.55,,,,,,,,,
November,,,,,,,,,4.63,4.23,3.53,6.11,1.76,1.21,1.36,4.48,5.37,1.22,3.86,5.19,5.81,4.44,0.52,2.71,4.93,1.56,4.27,4.5,2.36,2.58,2.83,5.31,,,,,,,,,
December,,,,,,,,2.57,2.49,7.12,2.83,3.33,4.53,1.65,6.58,3.34,3.33,2.72,3.93,2.44,4.92,1.85,3.91,2.19,3.87,3.23,4.96,3.25,4.84,4.24,3.37,4.21,,,,,,,,,
Total,,,,,,,,,39.47,36.06,38.7,39.45,31.44,26.46,36.96,36.23,38.8,40.06,37.44,38.76,41.86,37.41,35.73,33.81,36.76,34.79,36.13,36.3,36.11,30.32,39.22,32.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 total - arithmetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
