ROWTON-HOLLY-BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ447643,Long,-2.8287644,Lat,53.172922,Elevation,123,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,2.82,1.22,3.35,0.63,1.95,1.46,2.79,3.18,3.66,3.28,2.1,2.8,1.82,2.32,2.78,3.79,1.33,4.24,2.36,1.9,1.49,1.44,1.64,5.44,2.21,3.57,5.82,2.01,3.06,2.6,3.81,3,1.37,2.64,1.54,5.3,2.14,0.38,1.61,,,,,,,,,
February,,,,1.17,1.48,2.67,2.47,1.37,1.23,1.53,2.5,0.26,1.92,4.8,0.71,4.26,3.23,1.66,1.59,0.93,0.29,1.87,0.02,2.75,0.28,2.1,1.85,4.92,0.47,2.78,2.53,2.81,1.5,1.44,1.1,1.49,3.46,1.12,1.06,1.19,4.25,1.89,,,,,,,,,
March,,,,3.14,2.51,1.27,1.67,2.05,0.84,6.22,3.68,0.93,1.64,1.2,1.11,0.6,0.66,3.84,1.32,0.34,3.93,0.21,1.48,2.19,1.72,0.7,1.43,1.5,0.6,1.65,2.15,2.7,2.1,0.67,0.7,0.72,0.75,4.42,0.75,2.26,1.12,4.47,,,,,,,,,
April,,,,3.43,0.65,1.08,1.22,1.47,1.18,1.58,4.28,1.46,2.13,2.06,2.05,1.57,0.81,2.38,1.44,1,2.75,2.82,2.65,0.8,1.91,2.2,1.63,3.29,0.14,1.61,2,1.42,1.3,1.02,1,0.87,0.71,2.42,1.59,2.31,2.61,1.47,,,,,,,,,
May,,,,2.98,1.7,1.74,2.38,3.91,4.33,0.48,4.26,1.52,0.57,3.4,6.6,3.09,4.32,1.55,1.32,1.69,1.5,3.04,4.08,1.41,1.26,1.37,0.81,2.31,2.87,1.7,2.36,1.72,3.1,2.06,1.5,2.63,1.41,2.31,0.78,2.67,0.83,2.75,,,,,,,,,
June,,,,1.8,2.14,0.61,1.34,1.91,1.05,1.47,4.65,0.18,1.23,0.47,1.66,0.02,1.97,5.17,5.47,2,0.96,5.4,0.42,1.69,0.98,2.88,4.02,1.44,2.47,2.46,1.59,0.5,0.1,1.97,1.2,2.12,3.47,1.89,3.17,0.45,1.39,0.96,,,,,,,,,
July,,,,1.2,4.13,3.37,1.45,1.05,5.38,1.58,6.5,0.73,3.24,3.81,5.39,3.32,3.28,3.56,1.48,3.12,6,2.25,3.5,1.76,1.26,0.93,2.55,1.78,2.63,6.72,3.6,3.02,2.6,3.39,1.9,2.49,2.92,3.5,2.3,2.76,2.13,2.78,,,,,,,,,
August,,,,2.24,2.44,3.37,2.81,6.64,2.4,3.43,1.5,3.68,3.52,3.08,5.17,4.87,3.84,5.16,3.21,3.69,3.32,6.6,1.6,0.76,2.47,2,1.64,2.36,5.68,1.98,0.48,3.69,2.1,2.8,2.6,2.33,4.65,0.41,2.21,1.56,4.31,3.45,,,,,,,,,
September,,,,1.55,2.8,0.46,2.56,1.09,5.62,2.4,3.8,0.66,2.68,3.48,3.17,4.17,3.92,4.56,1.74,2.03,3.91,3.6,1.81,0.56,1.26,5,3.9,1.99,0.81,0.95,3.14,0.61,1.4,3.6,3.3,1.06,2.66,1.94,1.29,0.6,4.47,1.68,,,,,,,,,
October,,,,2.51,1.63,1.62,3.91,5.36,1.5,4.7,2.93,2.92,0.37,4.22,3.58,4.99,2.21,2.35,3.48,4.29,4.12,1.54,5.4,3.47,3.09,4.51,1.51,3.21,3.3,3.21,3.63,3.84,2.1,3.9,4.1,3.87,0.69,0.5,1.81,2.63,1.99,0.69,,,,,,,,,
November,,,,2.09,3.29,3.04,1.94,2.43,2.02,2.37,0.5,2.26,1.17,1.95,1.49,3.45,5.66,3.22,4.01,5.39,3.23,3.63,2.21,1.85,2.35,4.75,2.88,1.98,3.46,3.74,6.71,2.87,0.5,3.7,4.3,0.44,4.01,3.67,1.51,3.53,3.82,5.73,,,,,,,,,
December,,,,1.28,5.72,4.7,1.59,1.11,4.8,5.7,1.74,2.39,4.34,3.9,3.25,2.37,1.04,1.32,2.07,4.73,4.69,1.45,1,0.7,4.66,3.94,2.8,3.56,3.83,2.13,2.47,1.16,3,1.3,1.3,2,3.37,2.92,2.72,2.45,2.42,3.15,,,,,,,,,
Total,,,,26.21,29.71,27.28,23.97,30.34,31.81,34.25,39.52,20.65,26.09,34.47,36.98,34.53,33.26,37.55,30.92,30.54,38.94,34.77,26.07,19.43,22.68,32.02,30.46,30.55,29.83,34.75,32.67,27.4,22.4,29.66,26,21.39,30.74,26.64,24.49,24.55,29.72,30.63,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is Holly Bank. Altitudes match, but some records have 213 ft., which is impossible in the area. 1950s record has NGR of SJ447642, which is 100m S of Holly Bank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
