"GORING HEATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1073,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.06,3.38,
February,,,,,,,,,,0.87,0.81,
March,,,,,,,,,,0.10,1.17,
April,,,,,,,,,,1.22,2.26,
May,,,,,,,,,,1.32,1.77,
June,,,,,,,,,,0.91,0.38,
July,,,,,,,,,,1.59,2.46,
August,,,,,,,,,,1.03,3.33,
September,,,,,,,,,,0.63,3.38,
October,,,,,,,,,,3.07,1.38,
November,,,,,,,,,,6.98,4.19,
December,,,,,,,,,,5.74,3.33,
Total,,,,,,,,,,24.52,27.84,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.52,27.84,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,
