HARSTON-VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL417510,Long,0.0691357,Lat,52.139129,Elevation,47,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,0.13,2.31,2.51,0.4,0.52,1.78,1.47,1.09,2.48,1.28,0.86,0.62,1.49,1.35,3.37,1.99,1.16,2.83,1.08,1.32,1.82,3.06,2.36,1.7,2.46,1.62,,,,,,,
February,,,,,,,,,,1.08,2.72,0.57,0.95,0.59,2.64,1.2,1.52,1.21,1.06,0.19,1.81,0.74,0.97,0.86,1.02,1.92,3.73,0.73,1.3,2.79,0.68,0.29,1.91,2.51,,,,,,,
March,,,,,,,,,2.11,0.88,0.72,2.01,0.96,2.01,1.14,2.21,1.63,0.97,1.94,2.65,0.64,1.4,2.18,1.63,3.18,1.5,3.21,1.5,0.88,2.3,1.42,0.79,1.27,2.09,,,,,,,
April,,,,,,,,,1.84,2.14,0.93,2.49,0.93,1.34,0.8,1.66,0.51,2.32,2.74,1.44,2.1,0.74,0.12,1.43,0.65,1.07,1.16,1.27,2.98,2.08,3.59,1.03,2.49,1.17,,,,,,,
May,,,,,,,,,2.98,1.64,0.97,0.92,4.05,3.89,1.3,0.98,0.99,3,1.56,1.47,2.47,1.72,1.38,2.35,1.35,1.79,1.98,1.54,2.06,0.3,0.74,0.74,1.27,1.15,,,,,,,
June,,,,,,,,,2.62,0.74,2.28,1.39,2.45,4.19,0.94,3.23,3.86,1.56,1.09,3.25,1.56,2.63,3.06,1.75,2.06,1.17,1.28,2.01,0.64,1.29,0.21,0.63,1.07,0.78,,,,,,,
July,,,,,,,,,1.31,2.48,0.85,1.61,1.1,5.19,4.8,1.43,1.01,1.65,3.37,2.8,1.85,0.45,1.48,1.44,1.66,3.57,1.3,5.17,2.4,3.23,1.49,0.22,3.8,3.08,,,,,,,
August,,,,,,,,,1.85,0.97,2.65,1.8,4.47,3.2,2.2,2.73,0.91,2.6,1.99,1.91,1.77,1,6.83,1.11,1.57,3.63,3.24,3.84,0.67,2.24,0.72,0.81,2.01,2.81,,,,,,,
September,,,,,,,,,0.24,2.07,0.5,1.94,0.69,2.09,1.52,1.89,0.69,0.88,1.36,1.58,1.09,1.22,1.92,1.71,0.79,1.21,1.15,1.39,6.49,0.82,1.9,1.47,2.34,1.86,,,,,,,
October,,,,,,,,,2.29,1.77,1.77,1.63,1.39,4.57,1.17,1.24,2.98,2.11,1.12,3.56,3.16,2.39,2.02,2.79,2.35,0.95,3,3.45,1.27,0.54,0.55,1.03,0.58,3.37,,,,,,,
November,,,,,,,,,2.53,2.72,2.11,1.3,1.13,2.08,1.24,1.88,3.43,2.09,0.88,0.57,2.38,2.6,1.96,1.68,2.61,2.07,2.84,1.61,2.03,1.4,0.64,1.55,1.05,1.13,,,,,,,
December,,,,,,,,,2.52,1.48,2.2,2.31,1.13,1.25,1.56,0.7,2.27,2.6,1.37,2.65,3.43,3.42,2.12,0.9,6.12,3.41,2.38,1.98,2.08,3.44,1.62,1.4,1.55,1.19,,,,,,,
Total,,,,,,,,,,20.28,20.21,18.37,19.77,32.18,20.78,20.24,22.28,22.27,19.34,22.69,23.75,19.66,27.41,19.64,24.52,25.12,26.35,25.81,24.62,23.49,15.92,11.66,21.8,22.76,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898 Feb. Observer reports losing record of rainfall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
